date,entries,entries_scaled
2015-05-08,5726430.0,0.9292478864291274
2015-05-09,3656095.0,-0.8619264610460236
2015-05-10,2876369.0,-1.5365154571550637
2015-05-11,5305224.0,0.5648366282498383
2015-05-12,5621517.0,0.8384811871670946
2015-05-13,5710998.0,0.9158967125706762
2015-05-14,5748344.0,0.9482070377986257
2015-05-15,5783372.0,0.9785119184306779
2015-05-16,3744738.0,-0.7852359410658079
2015-05-17,3069681.0,-1.3692693373439624
2015-05-18,5431429.0,0.6740243483642648
2015-05-19,5610147.0,0.8286442997402809
2015-05-20,5775962.0,0.9721010709519892
2015-05-21,5705370.0,0.9110275830686438
2015-05-22,5651378.0,0.8643157777961259
2015-05-23,3482694.0,-1.0119463481785593
2015-05-24,2966763.0,-1.4583100392078867
2015-05-25,2925293.0,-1.4941882908868636
2015-05-26,5402609.0,0.649090390964021
2015-05-27,5633559.0,0.8488994631911659
2015-05-28,5598544.0,0.8186058296599537
2015-05-29,5692062.0,0.8995140124550961
2015-05-30,3672306.0,-0.8479013262987871
2015-05-31,2933853.0,-1.4867825075646537
2015-06-01,5160595.0,0.4397091707605993
2015-06-02,5425718.0,0.6690834104491784
2015-06-03,5690648.0,0.8982906739483666
2015-06-04,5602967.0,0.8224324394302964
2015-06-05,5693901.0,0.9011050446431269
2015-06-06,3607323.0,-0.9041221227505584
2015-06-07,3126822.0,-1.3198331381834025
2015-06-08,5330420.0,0.5866352400005859
2015-06-09,5541536.0,0.769284696992601
2015-06-10,5773293.0,0.9697919546334169
2015-06-11,5711883.0,0.916662380589386
2015-06-12,5701018.0,0.9072623997721184
2015-06-13,3774261.0,-0.7596937750586116
2015-06-14,3200480.0,-1.2561070648250694
2015-06-15,5255127.0,0.5214946274212464
2015-06-16,5476195.0,0.7127541726869338
2015-06-17,5635236.0,0.8503503391995008
2015-06-18,5583659.0,0.8057278991983774
2015-06-19,5623926.0,0.8405653614688707
2015-06-20,3626438.0,-0.8875845587080302
2015-06-21,2864411.0,-1.5468610596044778
2015-06-22,5284916.0,0.5472669264148573
2015-06-23,5478891.0,0.7150866483687887
2015-06-24,5544657.0,0.7719848663557572
2015-06-25,5591385.0,0.8124121377436335
2015-06-26,5648980.0,0.8622411202719835
2015-06-27,3553601.0,-0.9506003343902496
2015-06-28,2937965.0,-1.483224963052863
2015-06-29,5141183.0,0.42291465372196174
2015-06-30,5359309.0,0.6116288935514409
2015-07-01,5385587.0,0.6343636101567014
2015-07-02,5471919.0,0.709054741672241
2015-07-03,3871225.0,-0.6758042453793178
2015-07-04,2832408.0,-1.5745488263872678
2015-07-05,2779710.0,-1.6201411125454235
2015-07-06,4986813.0,0.2893596570572968
2015-07-07,5306362.0,0.5658211821541227
2015-07-08,5367417.0,0.6186436238290668
2015-07-09,5369111.0,0.6201092075846536
2015-07-10,5367583.0,0.6187872406551751
2015-07-11,3555619.0,-0.9488544382752706
2015-07-12,2956454.0,-1.4672289901738518
2015-07-13,5107360.0,0.39365229282159925
2015-07-14,5282022.0,0.5447631487355962
2015-07-15,5296391.0,0.5571946558099925
2015-07-16,5503607.0,0.7364699825500665
2015-07-17,5447096.0,0.6875788351994356
2015-07-18,3401363.0,-1.0823108065171865
2015-07-19,2884613.0,-1.5293830648994213
2015-07-20,5097778.0,0.38536231434106016
2015-07-21,5322256.0,0.5795720606731884
2015-07-22,5467145.0,0.7049244601792236
2015-07-23,5533763.0,0.762559795852001
2015-07-24,5451784.0,0.6916347127945898
2015-07-25,3510076.0,-0.9882564931635186
2015-07-26,2890080.0,-1.524653226415482
2015-07-27,5081067.0,0.3709045987922928
2015-07-28,5355608.0,0.6084269304585088
2015-07-29,5369780.0,0.6206880006971021
2015-07-30,5339364.0,0.5943732453783714
2015-07-31,5353661.0,0.6067424608173474
2015-08-01,3493955.0,-1.0022037633664793
2015-08-02,2893270.0,-1.5218933609017145
2015-08-03,5089878.0,0.3785275376768712
2015-08-04,5294430.0,0.5554980739063882
2015-08-05,5442065.0,0.6832262071744312
2015-08-06,5439335.0,0.6808643159980723
2015-08-07,5367908.0,0.6190684181761702
2015-08-08,3536329.0,-0.9655434055983346
2015-08-09,2973117.0,-1.4528128023820313
2015-08-10,5037783.0,0.3334569439653617
2015-08-11,4998329.0,0.2993228580781576
2015-08-12,5314105.0,0.572520128446631
2015-08-13,5356506.0,0.6092038455780584
2015-08-14,5302383.0,0.5623787041355395
2015-08-15,3433157.0,-1.0548038585094366
2015-08-16,2805147.0,-1.5981339968483381
2015-08-17,4858852.0,0.17865271316789355
2015-08-18,5075987.0,0.3665095778487384
2015-08-19,5176367.0,0.4533544995640915
2015-08-20,5172409.0,0.44993018993917255
2015-08-21,5126820.0,0.41048833761718373
2015-08-22,3401869.0,-1.0818730347460372
2015-08-23,2785816.0,-1.6148584357971276
2015-08-24,4817131.0,0.14255730592654817
2015-08-25,5057181.0,0.3502393487415564
2015-08-26,5152760.0,0.43293062960060935
2015-08-27,5203732.0,0.4770296468318803
2015-08-28,5205600.0,0.4786457687063999
2015-08-29,3368138.0,-1.111055800778918
2015-08-30,2759747.0,-1.637412333627348
2015-08-31,4872330.0,0.19031336125396178
2015-09-01,5201509.0,0.4751063925882737
2015-09-02,5292602.0,0.553916558495991
2015-09-03,5333496.0,0.5892964770916042
2015-09-04,5250894.0,0.5178323983554854
2015-09-05,3368193.0,-1.1110082168907496
2015-09-06,2917811.0,-1.5006614300009726
2015-09-07,2926554.0,-1.4930973221054025
2015-09-08,5212053.0,0.48422865653095837
2015-09-09,5586310.0,0.8080214426080944
2015-09-10,5644417.0,0.858293387877212
2015-09-11,5679681.0,0.8888024466475868
2015-09-12,3621056.0,-0.8922408584557093
2015-09-13,2870679.0,-1.541438226676486
2015-09-14,4893158.0,0.20833294712253494
2015-09-15,5204953.0,0.4780860091492189
2015-09-16,5764611.0,0.9622806215956335
2015-09-17,5804362.0,0.9966716604789471
2015-09-18,5822483.0,1.0123492538880317
2015-09-19,3633175.0,-0.8817559649882022
2015-09-20,2974018.0,-1.4520332917776726
2015-09-21,5469851.0,0.7072655874771091
2015-09-22,5569538.0,0.7935109522015403
2015-09-23,5099110.0,0.3865147095963386
2015-09-24,5478804.0,0.7150113793093222
2015-09-25,5790412.0,0.9846026561162335
2015-09-26,3755734.0,-0.7757226240785393
2015-09-27,3066644.0,-1.3718968331324612
2015-09-28,5391824.0,0.6397596230749985
2015-09-29,5675254.0,0.8849723762308317
2015-09-30,5666690.0,0.8775631322622096
2015-10-01,5714650.0,0.9190562827450582
2015-10-02,5603795.0,0.8231487932376317
2015-10-03,3300751.0,-1.16935644572445
2015-10-04,2895303.0,-1.5201344873626896
2015-10-05,5365459.0,0.6169496374102716
2015-10-06,5630081.0,0.8458904311357167
2015-10-07,5766507.0,0.9639209679950389
2015-10-08,5825670.0,1.0151065239169899
2015-10-09,5828867.0,1.0178724455619788
2015-10-10,3732646.0,-0.7956974751700323
2015-10-11,3123366.0,-1.3228231366835845
2015-10-12,4473675.0,-0.15458763761467845
2015-10-13,5622176.0,0.8390513286635124
2015-10-14,5781834.0,0.9771812998851687
2015-10-15,5815204.0,1.006051742579344
2015-10-16,5818413.0,1.0088280461635697
2015-10-17,3787561.0,-0.7481871257378884
2015-10-18,3042119.0,-1.3931149214475544
