pickup_datetime,Unnamed: 0,passenger_count,tripduration,tripdistance,scaled_count
2020-04-13,12,7797,1220.312427856868,0.9884128445700009,-1.7274903673067123
2020-04-14,13,25283,1634.7355139817266,1.246070646542384,-0.8723388395564412
2020-04-15,14,22188,1429.440823868758,1.2264361967515311,-1.0236995840598775
2020-04-16,15,19570,1244.8881451200818,1.23080706769046,-1.1517326790873401
2020-04-17,16,18893,1426.4526544222726,1.211603181634969,-1.184841313668544
2020-04-18,17,15909,1643.3674020994406,1.2212652286887296,-1.3307736114385778
2020-04-19,18,47049,1929.991285680886,1.4987790461336814,0.19212576944575505
2020-04-20,19,21882,1418.5361941321635,1.2129736383117309,-1.0386644912708798
2020-04-21,20,17050,1329.5130791788854,1.1620034224792095,-1.27497309141324
2020-04-22,21,23783,1453.7242147752595,1.2402081662108126,-0.9456962278456672
2020-04-23,22,19125,1296.0871111111112,1.2287469659914705,-1.1734953709464773
2020-04-24,23,12610,1456.026090404441,1.1550886796300406,-1.492110960749349
2020-04-25,24,58898,1915.9817141498866,1.5265047606971247,0.7716002320051147
2020-04-26,25,9586,1304.8144168579179,1.146760911316809,-1.6399994555404287
2020-04-27,26,17795,1295.9967406574879,1.1810745725416,-1.2385389218962577
2020-04-28,27,39619,1509.5658648628187,1.3247473224357595,-0.1712378272135447
2020-04-29,28,21653,1211.3255899875305,1.2212098005553578,-1.0498637192163682
2020-04-30,29,14542,1230.7409572273414,1.1268338898294747,-1.3976266446328258
2020-05-01,0,24945,1338.864060934055,1.1965276575582782,-0.8888687043842801
2020-05-02,1,72808,2065.663141413032,1.5265684637889616,1.451867746073871
2020-05-03,2,63731,2010.1493621628408,1.4641077321047349,1.007957737073001
2020-05-04,3,32356,1494.2149524045,1.2474296179173652,-0.5264343013099773
2020-05-05,4,35078,1643.130224072068,1.2672257365311377,-0.393315094027795
2020-05-06,5,17274,1244.2173787194627,1.2026488263463273,-1.2640183880953821
2020-05-07,6,43677,1572.8101975868306,1.3169347376840386,0.02721836057157487
2020-05-08,7,17326,1235.5155257993767,1.1899902857379645,-1.2614753319680223
2020-05-09,8,27747,1538.1596208599128,1.2740874986021884,-0.7518371030600058
2020-05-10,9,54504,1796.937399089975,1.4582133581180492,0.5567119892432085
2020-05-11,10,22729,1138.7518588587268,1.2283573589194283,-0.99724201935023
2020-05-12,11,35998,1391.352047335963,1.2816782102712976,-0.3483225625437364
2020-05-13,12,40592,1503.5879976350022,1.3112910882951578,-0.12365333467660004
2020-05-14,13,41586,1493.6210984465927,1.3113521323439836,-0.07504183870360624
2020-05-15,14,52903,1869.6695272479824,1.299248451120513,0.47841520347584127
2020-05-16,15,80292,1974.40890748767,1.5293813672740229,1.8178722087115828
2020-05-17,16,63553,1751.2913316444544,1.4464614325335008,0.9992526603293462
2020-05-18,17,39154,1414.8818511518618,1.2696079514260017,-0.19397861758320475
2020-05-19,18,40934,1535.4957248253284,1.2959769714650629,-0.10692785014665651
2020-05-20,19,45558,1531.9178190438558,1.295541037330554,0.11920852548626434
2020-05-21,20,48560,1454.727100494234,1.33816444701717,0.26602111191576877
2020-05-22,21,47441,1412.1155751354313,1.3614467235242065,0.2112965002520061
2020-05-23,22,23012,1404.5004780114725,1.1594930009304978,-0.9834019254263294
2020-05-24,23,72889,1754.1953381168626,1.5392727005517577,1.4558290450414892
2020-05-25,24,67876,1730.057958630444,1.480480238084046,1.2106686533788957
2020-05-26,25,53062,1490.5764954204515,1.323552921798174,0.4861910866344992
2020-05-27,26,55071,1488.3563036807031,1.3405433510073224,0.584441082016536
2020-05-28,27,46091,1397.4692890152094,1.287034085337344,0.14527485079170266
2020-05-29,28,53356,1371.4792713096933,1.314320895368615,0.5005691347391875
2020-05-30,29,87081,1739.0991146174251,1.4640409867087878,2.14988774810862
2020-05-31,30,80706,1694.7366366812876,1.4456748450262389,1.8381188478794093
2020-06-01,0,52926,2130.450761440502,1.3063711433006011,0.4795400167629427
2020-06-02,1,46471,1848.1078522089044,1.370394932758092,0.16385872249163994
2020-06-03,2,28766,1640.8072377111869,1.2912185450845155,-0.7020029839488583
2020-06-04,3,39659,1664.2256486547822,1.3479130385946334,-0.16928163019249864
2020-06-05,4,33064,1560.4082688120006,1.2767190236473214,-0.49180961403746254
2020-06-06,5,56263,2129.4592360876595,1.5138023326665635,0.6427357532437076
2020-06-07,6,80441,1951.4991733071445,1.47172698970204,1.8251590426149793
2020-06-08,7,60847,1738.199040215623,1.3344211399286243,0.8669159318555825
2020-06-09,8,61666,1629.7874841890182,1.3294223991641778,0.9069690658614998
2020-06-10,9,63108,1718.4948025606893,1.33828059861255,0.9774899684702092
2020-06-11,10,43845,1535.4771581708292,1.2692997796859598,0.035434388059968194
2020-06-12,11,72497,1584.212588107094,1.3765015746681537,1.436658314235238
2020-06-13,12,89690,1870.6324673876688,1.5113573740403623,2.277480698806347
2020-06-14,13,79731,1797.8050570041767,1.4696294584091203,1.7904365454914124
2020-06-15,14,57555,1539.9923203891929,1.3205866945611382,0.7059209170234944
2020-06-16,15,65295,1501.0774178727315,1.3438950093758364,1.0844450405959007
2020-06-17,16,63989,1398.6126209192205,1.349142608380098,1.020575207858748
2020-06-18,17,62094,1565.3662189583536,1.329672240718096,0.9279003739866923
2020-06-19,18,79280,1599.3948536831485,1.4034640496435258,1.7683804240791183
2020-06-20,19,80792,1763.080824834142,1.4483024528018356,1.8423246714746582
2020-06-21,20,72206,1823.9819682574853,1.4295877209435894,1.4224269809071284
2020-06-22,21,59788,1448.2192747708568,1.31541413667791,0.8151256157233888
2020-06-23,22,67299,1454.6576472161548,1.3280154788126115,1.1824505113503068
2020-06-24,23,66784,1444.804623862003,1.3348363911425143,1.1572644747043392
2020-06-25,24,69578,1462.7493604300212,1.3512460092154206,1.2939048366244041
2020-06-26,25,73638,1541.3783644314074,1.3678139507851403,1.492458834260576
2020-06-27,26,59221,1578.965822934432,1.3812464045783794,0.7873965229500614
2020-06-28,27,69104,1560.8891381106735,1.4221507277083203,1.2707239019250087
2020-06-29,28,61574,1356.1141878065414,1.3269264593577463,0.902469812713094
2020-06-30,29,65102,1252.9543946422536,1.3239311678147878,1.0750063899693536
2020-07-01,0,63406,1821.865454373403,1.3118873739379044,0.9920636362770021
2020-07-02,1,73394,1878.7372809766464,1.346191661386497,1.4805260324321954
2020-07-03,2,59329,1783.5300611842438,1.320098074452394,0.7926782549068857
2020-07-04,3,70988,2158.759198737815,1.4458891098769877,1.3628607816162768
2020-07-05,4,64523,2026.0186600127088,1.3657569378787693,1.0466904380897124
2020-07-06,5,45976,1783.7054115190533,1.2584731593396223,0.13965078435619535
2020-07-07,6,67810,1667.6215307476773,1.302585363012677,1.2074409282941698
2020-07-08,7,63321,1654.9790590799262,1.3012748412680606,0.9879067176072793
2020-07-09,8,76374,1751.0495063765154,1.3391051283311084,1.6262627105001244
2020-07-10,9,22777,1596.945910348158,1.1964144527252294,-0.9948945829249748
2020-07-11,10,66573,1687.7871960103946,1.3172001082653142,1.1469455354183213
2020-07-12,11,84290,1878.7180329813737,1.4265591274604246,2.0133941009651335
2020-07-13,12,69017,1686.7239086022284,1.2925676085534965,1.2664691734042337
2020-07-14,13,76968,1651.163574472508,1.3206017918120747,1.655312236262658
2020-07-15,14,78340,1542.9528593311206,1.3251248307981047,1.7224097940845366
2020-07-16,15,79248,1592.793521603069,1.323904498358598,1.7668154664622815
2020-07-17,16,69834,1532.6344617235159,1.303450975276869,1.3064244975590988
2020-07-18,17,80408,1662.5480797930554,1.4083626284960984,1.8235451800726163
2020-07-19,18,66789,1689.6837054005896,1.3334953792194304,1.1575089993319698
2020-07-20,19,58285,1435.82530668268,1.2415531571071647,0.7416215126575844
2020-07-21,20,70557,1405.2431509276191,1.2981270840581414,1.3417827587145057
2020-07-22,21,51988,1247.5193313841655,1.2730965707451094,0.4336671966194134
2020-07-23,22,65592,1220.0917185022565,1.2668412814796688,1.0989698034771676
2020-07-24,23,66790,1412.8857164246147,1.2737496075466108,1.1575579042574962
2020-07-25,24,87636,1660.2923570222283,1.4134011209092068,2.177029981775634
2020-07-26,25,72734,1591.7312398603128,1.3396716018259167,1.4482487815849359
2020-07-27,26,62474,1195.1900950795532,1.2596152125672022,0.9464842456866296
2020-07-28,27,70368,1214.6792576170988,1.2754017383852378,1.3325397277900632
2020-07-29,28,77064,1242.9714912280701,1.3060272374845618,1.6600071091131683
2020-07-30,29,72109,1220.3153143158274,1.2907520103081958,1.4176832031310918
2020-07-31,30,70846,1234.9208282754144,1.2907866805285224,1.3559162821915633
2020-08-01,0,89044,1650.1965657427786,1.4062210329985718,2.2458881169164537
2020-08-02,1,70067,1702.2114262063453,1.3024497990981414,1.317819345206692
2020-08-03,2,67219,1386.1166634433716,1.2758056362164223,1.1785381173082148
2020-08-04,3,44588,1401.7045169103797,1.204638991840369,0.07177074772589816
2020-08-05,4,81812,1545.4621938101989,1.3185334174140395,1.8922076955113318
2020-08-06,5,79130,1488.5747504107167,1.3097461660823806,1.7610446852501958
2020-08-07,6,59956,1474.89844219094,1.2813787003381247,0.8233416432117822
2020-08-08,7,90237,1794.6859492226026,1.4108477955148282,2.3042316930691515
2020-08-09,8,82767,1606.7973226044196,1.3870925266325864,1.938911899388806
2020-08-10,9,68992,1462.384725765306,1.2713181536557134,1.26524655026608
2020-08-11,10,75292,1376.7031025872602,1.298878218081661,1.5733475810808293
2020-08-12,11,66069,1383.4876871149859,1.2737530559590629,1.1222974529531413
2020-08-13,12,62427,1287.2069296938826,1.286161163015353,0.9441857141869006
2020-08-14,13,83758,1322.7579335705245,1.3219540737050228,1.987376680585221
2020-08-15,14,92784,1519.2411838247974,1.4124389602843501,2.4287925383842572
2020-08-16,15,38651,1332.3342216242788,1.2183510538822058,-0.21857779512285855
2020-08-17,16,70358,1242.334816225589,1.2948495155553148,1.3320506785348019
2020-08-18,17,81799,1298.0027506448735,1.3297700147202414,1.8915719314794919
2020-08-19,18,71467,1276.9729525515272,1.2996503665110295,1.386286240943303
2020-08-20,19,81247,1279.281265769813,1.3237379797719495,1.8645764125890567
2020-08-21,20,84814,1421.249711132596,1.3299498357656196,2.0390202819408363
2020-08-22,21,87086,1563.881795007234,1.3967166759276564,2.1501322727362506
2020-08-23,22,81801,1512.746653463894,1.3730405146555589,1.8916697413305443
2020-08-24,23,71136,1267.0801282051282,1.2944826987342055,1.3700987105941471
2020-08-25,24,72067,1193.7805098033773,1.2764253782841428,1.4156291962589933
2020-08-26,25,88080,1189.792631698456,1.3181586475068003,2.1987437687092446
2020-08-27,26,69313,1139.8797051058245,1.2710855302747452,1.2809450313599744
2020-08-28,27,78167,1207.037176813745,1.2885448497991598,1.7139492419685127
2020-08-29,28,71287,1277.1644198802026,1.2852485955112796,1.3774833543485958
2020-08-30,29,92434,1438.7078239608802,1.4150575165157704,2.4116758144501045
2020-08-31,30,75665,1107.6959888984336,1.297733607655199,1.5915891183020836
2020-09-01,0,76674,1368.9951613323942,1.2975183066982383,1.6409341881579695
2020-09-02,1,69998,1423.9935998171375,1.2627741640438368,1.3144449053453875
2020-09-03,2,71317,1260.3545578193139,1.2931664706757708,1.3789505021143804
2020-09-04,3,85339,1527.7328771136292,1.331415059665292,2.0646953678420656
2020-09-05,4,89572,1656.3075291385699,1.4110289316443683,2.2717099175942614
2020-09-06,5,83006,1731.6058477700408,1.3925325572095235,1.950600176589556
2020-09-07,6,83897,1669.3623371515073,1.3726996405821483,1.9941744652333562
2020-09-08,7,79236,1274.8323615528295,1.3081502166359789,1.7662286073559677
2020-09-09,8,84416,1349.010211334344,1.3111133206322565,2.019556121581428
2020-09-10,9,52907,1168.7196590243257,1.2117413738232838,0.47861082317794584
2020-09-11,10,94644,1381.8994019694856,1.3425137040050257,2.519755699862898
2020-09-12,11,101462,1548.5875992982596,1.4166957934625422,2.853189482100193
2020-09-13,12,84682,1631.3478188989395,1.3663800772024182,2.0325648317713845
2020-09-14,13,79263,1361.6979801420587,1.3012282973145095,1.7675490403451737
2020-09-15,14,84118,1216.0445326802824,1.3076926185829894,2.0049824537746352
2020-09-16,15,86977,1292.7270312841326,1.3244878066151589,2.1448016358539004
2020-09-17,16,87490,1240.1521888215793,1.3078219260651902,2.1698898626488154
2020-09-18,17,89018,1319.4292390303085,1.297184988379683,2.244616588852774
2020-09-19,18,89985,1600.6469300438962,1.396991133704873,2.2919076518365618
2020-09-20,19,77666,1398.878724280895,1.3755282137058114,1.689447874279911
2020-09-21,20,72111,1123.222559664961,1.3022234016100418,1.417781012982144
2020-09-22,21,82861,1205.6563642726974,1.3121929799390142,1.943508962388264
2020-09-23,22,90600,1218.2560706401766,1.326290872474901,2.3219841810351443
2020-09-24,23,86938,1265.6795532448414,1.3315324345767559,2.1428943437583805
2020-09-25,24,93712,1322.620635564282,1.3275549469294805,2.4741763092725253
2020-09-26,25,99262,1430.178990953235,1.4039551019484982,2.745598645942662
2020-09-27,26,87411,1400.2031780897141,1.3645812493759697,2.1660263735322496
2020-09-28,27,78056,1193.7713948959722,1.2844934522304388,1.7085207952351098
2020-09-29,28,59816,1043.5394376086663,1.2667281174340077,0.8164949536381211
2020-09-30,29,85791,1099.8998962595142,1.2876204617242042,2.0868003941798854
2020-10-01,0,89718,1160.2329521389242,1.3119253010283216,2.2788500367210793
2020-10-02,1,81001,1271.916173874397,1.2771699417758264,1.8525458009096236
2020-10-03,2,95562,1543.6720663025048,1.3975738727882585,2.5646504214959043
2020-10-04,3,80662,1441.8198656120605,1.3653820607212062,1.8359670311562586
2020-10-05,4,75795,1189.9474635530048,1.306109302000921,1.5979467586204832
2020-10-06,5,85634,1213.819382488264,1.3182929383862734,2.0791223208722798
2020-10-07,6,81263,1078.7222967402138,1.2976825685937716,1.8653588913974752
2020-10-08,7,83990,1234.4212644362426,1.3068121569032771,1.9987226233072881
2020-10-09,8,87644,1305.1941262379626,1.318497381394938,2.1774212211798427
2020-10-10,9,93919,1595.2725965991974,1.4143952072395491,2.4842996288564385
2020-10-11,10,75426,1512.1739055498106,1.3529603278660156,1.5799008411013336
2020-10-12,11,16405,946.7568424260896,1.086922217548492,-1.306516768377607
2020-10-13,12,51885,1164.8020622530596,1.230037356910205,0.42862998929021984
2020-10-14,13,88404,1198.573989864712,1.3164649393419492,2.2145889645797174
2020-10-15,14,91295,1157.6979571718057,1.3270729298667845,2.355973104275819
2020-10-16,15,30689,1036.4219753005964,1.1931477651841915,-0.6079588121620705
2020-10-17,16,88338,1334.7171885258892,1.3837154619201508,2.2113612394949915
2020-10-18,17,76910,1357.7962163567806,1.3692721666247822,1.6524757505821412
2020-10-19,18,73336,1061.5715337624085,1.2990579248726009,1.4776895467516786
2020-10-20,19,76195,1114.9864951768488,1.3031532951101898,1.6175087288309435
2020-10-21,20,84145,1048.7663200427833,1.3179217844978524,2.0063028867638417
2020-10-22,21,83848,1052.006332888083,1.315923093200911,1.9917781238825747
2020-10-23,22,86939,1151.559139166542,1.2966113414918319,2.1429432486839066
2020-10-24,23,90596,1355.5335555653674,1.3656876567675018,2.32178856133304
2020-10-25,24,61869,1162.7246278427,1.2963757870070125,0.9168967657433085
2020-10-26,25,51135,982.4392099344873,1.2304113927610492,0.39195129514560684
2020-10-27,26,78030,969.4984236831987,1.2660515208122165,1.7072492671714299
2020-10-28,27,62847,993.6461724505547,1.2449647122229242,0.9647257829078838
2020-10-29,28,19072,861.612153942953,1.1179766105367348,-1.1760873319993632
2020-10-30,29,39546,910.6870227077327,1.1234936032807503,-0.1748078867769537
2020-10-31,30,66771,1147.8531398361565,1.2673732592414948,1.1566287106724993
