pickup_datetime,Unnamed: 0,passenger_count,tripduration,tripdistance,scaled_count
2018-09-14,13,74320,937.8198331539287,1.1370917218065022,1.5258119934694108
2018-09-15,14,71190,1161.7126984126985,1.1674433392075596,1.3727395765725592
2018-09-16,15,69526,1151.983488191468,1.1712896656690783,1.2913617804970443
2018-09-17,16,71330,844.257787747091,1.1296925067859227,1.3795862661462204
2018-09-18,17,53069,798.6903088432042,1.1146768128273958,0.48653342111318226
2018-09-19,18,74360,910.1391473910704,1.1599712111419087,1.527768190490457
2018-09-20,19,76790,872.0004818335719,1.1516215665536518,1.646607159519003
2018-09-21,20,74934,895.6676408572878,1.133548395565774,1.5558396177424674
2018-09-22,21,69130,1162.0415449153768,1.1697516923052658,1.2719954299886886
2018-09-23,22,55493,945.8701818247348,1.0994134648421348,0.6050789605885716
2018-09-24,23,71620,834.2333566043005,1.1106585843453938,1.393768694548804
2018-09-25,24,25421,743.8762047126393,0.9503731196208764,-0.8655899598338324
2018-09-26,25,67994,835.0812865841102,1.093941253781858,1.2164394345909815
2018-09-27,26,75358,853.292178667162,1.12211343438567,1.5765753061655552
2018-09-28,27,57215,822.8771650790877,1.0619121760770212,0.6892932423446031
2018-09-29,28,69327,1087.5250046879282,1.1741456141283615,1.2816297003173405
2018-09-30,29,66233,1064.6672202678424,1.1551557656696376,1.1303178607394302
2018-10-01,0,71378,880.9580402925271,1.142173213143441,1.3819337025714755
2018-10-02,1,73110,967.807728080974,1.1491187887673937,1.4666370335827685
2018-10-03,2,76757,899.7919277720599,1.163101867396847,1.64499329697664
2018-10-04,3,70657,915.2741554269217,1.1242304166173205,1.346673251267121
2018-10-05,4,74515,1020.121881500369,1.146225507870407,1.5353484539470104
2018-10-06,5,57311,1100.3072708555076,1.1123840402361298,0.6939881151951136
2018-10-07,6,60525,1171.8858983890955,1.13560896354289,0.851168545836162
2018-10-08,7,57889,941.5395152792412,1.0835625404050553,0.7222551621492287
2018-10-09,8,73713,945.2339071805516,1.1414088636494624,1.4961267036750374
2018-10-10,9,76756,833.9133097086873,1.1566360657964805,1.644944392051114
2018-10-11,10,46530,794.6794111326027,1.0550227793084987,0.16674411309768283
2018-10-12,11,67009,939.7286633138832,1.1152332976870298,1.168268082947723
2018-10-13,12,54328,1172.6684766602855,1.0625623050575752,0.548104722350606
2018-10-14,13,53824,1050.2620763971463,1.0981217945313964,0.523456639885426
2018-10-15,14,58399,821.7223240123975,1.090889080206852,0.7471966741675655
2018-10-16,15,65751,843.6506821189032,1.1122589663700164,1.1067456866358254
2018-10-17,16,66902,826.0206570805057,1.114023274010582,1.163035255916425
2018-10-18,17,60825,776.7928318947801,1.077706897979648,0.8658400234940071
2018-10-19,18,63988,855.5186284928424,1.0969833467973202,1.0205263029332219
2018-10-20,19,55763,1053.4160644154726,1.1036541407387217,0.6182832904806322
2018-10-21,20,38760,834.8856295149639,1.0178567956680449,-0.21324715824050813
2018-10-22,21,57111,823.732748507293,1.0884098076114157,0.6842071300898834
2018-10-23,22,67210,822.4858651986311,1.1166669683967043,1.1780979729784793
2018-10-24,23,63306,778.5181341421035,1.0959575165180195,0.987173143724387
2018-10-25,24,60762,805.7166979362102,1.0861876452901051,0.8627590131858597
2018-10-26,25,59134,817.2577197551325,1.0588920812830098,0.7831417944292863
2018-10-27,26,13000,678.2641538461537,0.8512399408674843,-1.4730380397941503
2018-10-28,27,42098,946.8305145137537,1.0458941402240378,-0.05000251683421709
2018-10-29,28,59205,785.9416772232075,1.093262733739053,0.786614044141643
2018-10-30,29,64653,783.0169211018823,1.1007167739288053,1.053048078408112
2018-10-31,30,67488,870.9732989568516,1.120267408603903,1.1916935422747492
2018-11-01,0,73175,932.3219405534676,1.1506753584113494,1.4698158537419683
