pickup_datetime,Borough,passenger_count,trip_distance
1/1/2015,Unknown,91909,3.223446134
1/2/2015,Unknown,59945,2.796869385
1/3/2015,Unknown,75818,2.791432072
1/4/2015,Unknown,58245,2.985312725
1/5/2015,Unknown,57416,2.651731031
1/6/2015,Unknown,55896,2.539587905
1/7/2015,Unknown,65482,2.507435463
1/8/2015,Unknown,65629,2.595076688
1/9/2015,Unknown,74670,2.630664291
1/10/2015,Unknown,90829,2.849266864
1/11/2015,Unknown,71130,3.01486487
1/12/2015,Unknown,56082,2.692683583
1/13/2015,Unknown,61370,2.599353954
1/14/2015,Unknown,59982,2.693297292
1/15/2015,Unknown,65680,2.745593178
1/16/2015,Unknown,82892,2.724979808
1/17/2015,Unknown,92192,2.892255833
1/18/2015,Unknown,78757,2.921842268
1/19/2015,Unknown,49202,2.899832854
1/20/2015,Unknown,55192,2.71084812
1/21/2015,Unknown,58856,2.677443156
1/22/2015,Unknown,62767,2.730182447
1/23/2015,Unknown,75620,2.760494741
1/24/2015,Unknown,82381,2.883176306
1/25/2015,Unknown,74975,2.989960907
1/26/2015,Unknown,40036,2.588145569
1/27/2015,Unknown,20565,2.385103856
1/28/2015,Unknown,57959,2.617839936
1/29/2015,Unknown,64675,2.671989784
1/30/2015,Unknown,86644,2.628018238
1/31/2015,Unknown,99458,2.846733054
2/1/2015,Unknown,81836,3.0170982
2/2/2015,Unknown,56257,2.562880834
2/3/2015,Unknown,65032,2.64185107
2/4/2015,Unknown,64317,2.637522378
2/5/2015,Unknown,75271,2.579730221
2/6/2015,Unknown,85592,2.696173976
2/7/2015,Unknown,94325,2.922133756
2/8/2015,Unknown,79179,3.002445643
2/9/2015,Unknown,58841,2.596529824
2/10/2015,Unknown,61695,2.655140995
2/11/2015,Unknown,66341,2.646694485
2/12/2015,Unknown,73985,2.734422149
2/13/2015,Unknown,96360,2.780076506
2/14/2015,Unknown,106862,3.004098082
2/15/2015,Unknown,91171,2.917862093
2/16/2015,Unknown,64592,2.891098161
2/17/2015,Unknown,56361,2.734047368
2/18/2015,Unknown,66415,2.721488152
2/19/2015,Unknown,80777,2.640200744
2/20/2015,Unknown,89673,2.712476167
2/21/2015,Unknown,89828,2.862665897
2/22/2015,Unknown,75426,3.04130057
2/23/2015,Unknown,73010,2.633577371
2/24/2015,Unknown,68511,2.600270728
2/25/2015,Unknown,69355,2.703928137
2/26/2015,Unknown,77961,2.701112189
2/27/2015,Unknown,94486,2.723844281
2/28/2015,Unknown,107205,2.905622569
3/1/2015,Unknown,75347,2.971973235
3/2/2015,Unknown,63875,2.725326774
3/3/2015,Unknown,70065,2.520324268
3/4/2015,Unknown,70544,2.698532392
3/5/2015,Unknown,57098,2.602699552
3/6/2015,Unknown,87929,2.726231204
3/7/2015,Unknown,103284,2.910148574
3/8/2015,Unknown,80696,3.079371351
3/9/2015,Unknown,60547,2.764150384
3/10/2015,Unknown,69679,2.649092597
3/11/2015,Unknown,68000,2.805490727
3/12/2015,Unknown,73657,2.782628032
3/13/2015,Unknown,88481,2.821015457
3/14/2015,Unknown,100951,2.973383347
3/15/2015,Unknown,84608,2.983635791
3/16/2015,Unknown,59921,2.823933408
3/17/2015,Unknown,68994,2.643581218
3/18/2015,Unknown,69855,2.679814854
3/19/2015,Unknown,71493,2.733888165
3/20/2015,Unknown,84513,2.657875194
3/21/2015,Unknown,96552,2.95773353
3/22/2015,Unknown,87275,3.02054321
3/23/2015,Unknown,62998,2.713695443
3/24/2015,Unknown,62165,2.725787038
3/25/2015,Unknown,68330,2.688372047
3/26/2015,Unknown,72317,2.748840275
3/27/2015,Unknown,87159,2.787044173
3/28/2015,Unknown,107554,2.930488022
3/29/2015,Unknown,87018,3.000556434
3/30/2015,Unknown,60956,2.781346794
3/31/2015,Unknown,70016,2.660093282
4/1/2015,Unknown,70552,2.731518973
4/2/2015,Unknown,76355,2.808295308
4/3/2015,Unknown,83367,2.91071152
4/4/2015,Unknown,95730,2.927275972
4/5/2015,Unknown,83371,3.078200868
4/6/2015,Unknown,59420,2.909333763
4/7/2015,Unknown,65350,2.733935955
4/8/2015,Unknown,68344,2.7831187
4/9/2015,Unknown,70892,2.863659756
4/10/2015,Unknown,81235,2.890446222
4/11/2015,Unknown,102999,2.975196589
4/12/2015,Unknown,86109,3.058916864
4/13/2015,Unknown,60921,2.835785008
4/14/2015,Unknown,59922,2.797841417
4/15/2015,Unknown,65484,2.819595824
4/16/2015,Unknown,72691,2.84354363
4/17/2015,Unknown,82088,2.916772351
4/18/2015,Unknown,105581,3.096923667
4/19/2015,Unknown,90610,3.108455183
4/20/2015,Unknown,63212,2.707537668
4/21/2015,Unknown,61280,2.790177813
4/22/2015,Unknown,68328,2.693929286
4/23/2015,Unknown,75878,2.731802356
4/24/2015,Unknown,90681,2.787055495
4/25/2015,Unknown,105858,3.01104957
4/26/2015,Unknown,87531,3.109854317
4/27/2015,Unknown,60211,2.813782163
4/28/2015,Unknown,59923,2.787168472
4/29/2015,Unknown,66124,2.749553244
4/30/2015,Unknown,72993,2.820060666
5/1/2015,Unknown,90866,2.831600314
5/2/2015,Unknown,115017,3.002940152
5/3/2015,Unknown,91791,3.2056244
5/4/2015,Unknown,61613,2.826834095
5/5/2015,Unknown,64643,2.800100325
5/6/2015,Unknown,69057,2.862797249
5/7/2015,Unknown,74814,2.850780139
5/8/2015,Unknown,87185,2.873687726
5/9/2015,Unknown,103446,3.068852419
5/10/2015,Unknown,91603,3.132915301
5/11/2015,Unknown,63714,2.899107397
5/12/2015,Unknown,63863,2.843485093
5/13/2015,Unknown,70720,2.83017622
5/14/2015,Unknown,75113,2.934242397
5/15/2015,Unknown,88217,2.992627439
5/16/2015,Unknown,106674,3.117945793
5/17/2015,Unknown,86517,3.239356396
5/18/2015,Unknown,63890,2.976431653
5/19/2015,Unknown,65621,2.900256287
5/20/2015,Unknown,70425,2.910691015
5/21/2015,Unknown,74967,2.898987021
5/22/2015,Unknown,82963,2.936115278
5/23/2015,Unknown,90850,3.059980377
5/24/2015,Unknown,80401,3.177023354
5/25/2015,Unknown,60742,3.202782955
5/26/2015,Unknown,60284,2.886890394
5/27/2015,Unknown,66943,2.795313118
5/28/2015,Unknown,71257,2.875358453
5/29/2015,Unknown,83773,2.914206782
5/30/2015,Unknown,102553,3.081358537
5/31/2015,Unknown,90201,3.025729388
6/1/2015,Unknown,70615,2.692128848
6/2/2015,Unknown,67505,2.632238501
6/3/2015,Unknown,68908,2.795951382
6/4/2015,Unknown,73106,2.852718594
6/5/2015,Unknown,87065,2.872602705
6/6/2015,Unknown,102897,3.038358832
6/7/2015,Unknown,90854,3.174487739
6/8/2015,Unknown,61580,2.857079412
6/9/2015,Unknown,61453,2.840751939
6/10/2015,Unknown,65254,2.834773687
6/11/2015,Unknown,73671,2.840956674
6/12/2015,Unknown,86233,2.872257797
6/13/2015,Unknown,97671,3.04951692
6/14/2015,Unknown,89985,3.083357274
6/15/2015,Unknown,63920,2.798216933
6/16/2015,Unknown,62463,2.784814677
6/17/2015,Unknown,66655,2.78146571
6/18/2015,Unknown,68164,2.837277998
6/19/2015,Unknown,81717,2.844576166
6/20/2015,Unknown,93248,2.944022709
6/21/2015,Unknown,85594,3.018261821
6/22/2015,Unknown,60333,2.853830795
6/23/2015,Unknown,65081,2.746623453
6/24/2015,Unknown,65572,2.826617531
6/25/2015,Unknown,70512,2.839253596
6/26/2015,Unknown,80110,2.905522605
6/27/2015,Unknown,105431,2.888636807
6/28/2015,Unknown,76224,3.05993685
6/29/2015,Unknown,56573,2.927299804
6/30/2015,Unknown,58946,2.850867593
7/1/2015,Unknown,67468,2.87172402
7/2/2015,Unknown,70347,2.88437654
7/3/2015,Unknown,71217,2.987506152
7/4/2015,Unknown,75879,3.072864901
7/5/2015,Unknown,71432,3.135501641
7/6/2015,Unknown,53844,2.864748908
7/7/2015,Unknown,56478,2.807622305
7/8/2015,Unknown,60610,2.775114001
7/9/2015,Unknown,67176,2.795838836
7/10/2015,Unknown,73929,2.898044883
7/11/2015,Unknown,91879,3.040453955
7/12/2015,Unknown,77278,3.117306477
7/13/2015,Unknown,53865,2.887557974
7/14/2015,Unknown,55827,2.80267047
7/15/2015,Unknown,59705,2.85529429
7/16/2015,Unknown,62925,2.935393174
7/17/2015,Unknown,64227,2.974580567
7/18/2015,Unknown,88068,3.028847034
7/19/2015,Unknown,84764,3.087817805
7/20/2015,Unknown,58717,2.854466402
7/21/2015,Unknown,58110,2.86876626
7/22/2015,Unknown,60877,2.891375398
7/23/2015,Unknown,64851,2.954904988
7/24/2015,Unknown,76097,2.950328993
7/25/2015,Unknown,93810,3.098218375
7/26/2015,Unknown,78777,3.153085764
7/27/2015,Unknown,54503,2.899196153
7/28/2015,Unknown,57648,2.834941347
7/29/2015,Unknown,62030,2.866213662
7/30/2015,Unknown,66970,2.847182695
7/31/2015,Unknown,79750,2.875095527
8/1/2015,Unknown,94699,3.082522377
8/2/2015,Unknown,80602,3.145146208
8/3/2015,Unknown,56288,2.863993151
8/4/2015,Unknown,56860,2.906223937
8/5/2015,Unknown,59157,2.888918141
8/6/2015,Unknown,63890,2.981124698
8/7/2015,Unknown,73680,2.943416952
8/8/2015,Unknown,91207,3.093904546
8/9/2015,Unknown,76404,3.193425399
8/10/2015,Unknown,51955,2.958706446
8/11/2015,Unknown,54801,2.880598539
8/12/2015,Unknown,58518,2.906915686
8/13/2015,Unknown,64866,2.917634748
8/14/2015,Unknown,75745,2.945354077
8/15/2015,Unknown,91191,3.090989365
8/16/2015,Unknown,78430,3.160416328
8/17/2015,Unknown,55542,2.904673272
8/18/2015,Unknown,56164,2.871666911
8/19/2015,Unknown,59665,2.907839828
8/20/2015,Unknown,65303,2.943090829
8/21/2015,Unknown,75597,2.933005639
8/22/2015,Unknown,90854,3.127922074
8/23/2015,Unknown,77526,3.14785671
8/24/2015,Unknown,52421,2.987131715
8/25/2015,Unknown,52965,2.874564225
8/26/2015,Unknown,55219,2.9014903
8/27/2015,Unknown,60554,2.933475324
8/28/2015,Unknown,71083,2.982921578
8/29/2015,Unknown,85942,3.089052292
8/30/2015,Unknown,75620,3.12543121
8/31/2015,Unknown,54766,2.966407391
9/1/2015,Unknown,56562,2.873165596
9/2/2015,Unknown,59118,2.953118782
9/3/2015,Unknown,65948,2.902896924
9/4/2015,Unknown,74400,3.012646357
9/5/2015,Unknown,82401,3.170417821
9/6/2015,Unknown,75498,3.18102705
9/7/2015,Unknown,59675,3.195495877
9/8/2015,Unknown,58591,2.902758966
9/9/2015,Unknown,63437,2.878572162
9/10/2015,Unknown,72026,2.726501498
9/11/2015,Unknown,76954,2.923778597
9/12/2015,Unknown,93193,3.072204385
9/13/2015,Unknown,77617,3.168658897
9/14/2015,Unknown,53482,2.964833287
9/15/2015,Unknown,55877,2.85476165
9/16/2015,Unknown,62624,2.871511404
9/17/2015,Unknown,67653,2.850598831
9/18/2015,Unknown,77803,2.892807063
9/19/2015,Unknown,95695,3.129055715
9/20/2015,Unknown,80314,3.192208037
9/21/2015,Unknown,56812,2.942182369
9/22/2015,Unknown,54592,2.790579487
9/23/2015,Unknown,56399,2.871410945
9/24/2015,Unknown,53705,2.892251382
9/25/2015,Unknown,73195,2.813853636
9/26/2015,Unknown,91380,3.058229716
9/27/2015,Unknown,76694,3.175790069
9/28/2015,Unknown,56470,2.878832609
9/29/2015,Unknown,58318,2.791363303
9/30/2015,Unknown,62509,2.762781497
10/1/2015,Unknown,73324,2.700562201
10/2/2015,Unknown,89699,2.552598038
10/3/2015,Unknown,85608,2.871673834
10/4/2015,Unknown,72828,3.04055859
10/5/2015,Unknown,55217,2.824104492
10/6/2015,Unknown,56235,2.790612454
10/7/2015,Unknown,59547,2.8125805
10/8/2015,Unknown,67095,2.820546856
10/9/2015,Unknown,80782,2.789569903
10/10/2015,Unknown,87486,2.978572378
10/11/2015,Unknown,77014,3.125008397
10/12/2015,Unknown,49066,3.037373485
10/13/2015,Unknown,57659,2.873246674
10/14/2015,Unknown,59830,2.795193379
10/15/2015,Unknown,66813,2.794375429
10/16/2015,Unknown,79235,2.816397144
10/17/2015,Unknown,95663,2.996066891
10/18/2015,Unknown,82213,3.045791732
10/19/2015,Unknown,57217,2.792479743
10/20/2015,Unknown,57607,2.79018226
10/21/2015,Unknown,60804,2.776127795
10/22/2015,Unknown,65708,2.830304096
10/23/2015,Unknown,80005,2.806109418
10/24/2015,Unknown,93509,3.021624317
10/25/2015,Unknown,76801,3.109502323
10/26/2015,Unknown,56075,2.841098773
10/27/2015,Unknown,57926,2.733517773
10/28/2015,Unknown,69295,2.589659859
10/29/2015,Unknown,67927,2.804682803
10/30/2015,Unknown,87616,2.811641842
10/31/2015,Unknown,102855,2.995050483
11/1/2015,Unknown,89746,3.235527493
11/2/2015,Unknown,55191,2.938769137
11/3/2015,Unknown,54661,2.78080215
11/4/2015,Unknown,59284,2.723428942
11/5/2015,Unknown,67088,2.744336482
11/6/2015,Unknown,76718,2.810707857
11/7/2015,Unknown,92418,2.951357077
11/8/2015,Unknown,77383,3.017833732
11/9/2015,Unknown,54912,2.803850341
11/10/2015,Unknown,63734,2.588670929
11/11/2015,Unknown,57116,2.768800418
11/12/2015,Unknown,66370,2.784890732
11/13/2015,Unknown,81477,2.736472678
11/14/2015,Unknown,97487,2.923759763
11/15/2015,Unknown,77948,3.0386002
11/16/2015,Unknown,54960,2.804633743
11/17/2015,Unknown,59548,2.679441277
11/18/2015,Unknown,60448,2.759867015
11/19/2015,Unknown,76421,2.595078874
11/20/2015,Unknown,81227,2.780181527
11/21/2015,Unknown,94580,2.957954087
11/22/2015,Unknown,77776,3.05284637
11/23/2015,Unknown,61105,2.681366468
11/24/2015,Unknown,61877,2.749076979
11/25/2015,Unknown,68720,2.826929214
11/26/2015,Unknown,68215,3.203218531
11/27/2015,Unknown,57651,2.841329274
11/28/2015,Unknown,69288,2.834167318
11/29/2015,Unknown,66464,2.855918971
11/30/2015,Unknown,55955,2.774940583
12/1/2015,Unknown,63364,2.629765701
12/2/2015,Unknown,63403,2.665000106
12/3/2015,Unknown,69528,2.717223913
12/4/2015,Unknown,79718,2.769537642
12/5/2015,Unknown,93756,2.94448444
12/6/2015,Unknown,77139,3.041147298
12/7/2015,Unknown,56792,2.774851544
12/8/2015,Unknown,58825,2.703566591
12/9/2015,Unknown,62327,2.711797233
12/10/2015,Unknown,67957,2.789080439
12/11/2015,Unknown,80877,2.813704856
12/12/2015,Unknown,93802,2.974215503
12/13/2015,Unknown,80063,3.077277647
12/14/2015,Unknown,61799,2.707030216
12/15/2015,Unknown,61660,2.737339515
12/16/2015,Unknown,68229,2.718835084
12/17/2015,Unknown,77366,2.729356581
12/18/2015,Unknown,90912,2.774970695
12/19/2015,Unknown,102162,2.948468169
12/20/2015,Unknown,81754,3.008808317
12/21/2015,Unknown,61411,2.907834804
12/22/2015,Unknown,63147,2.913564732
12/23/2015,Unknown,71524,2.853955286
12/24/2015,Unknown,78582,2.931929103
12/25/2015,Unknown,55043,3.133497298
12/26/2015,Unknown,54858,2.8626202
12/27/2015,Unknown,54869,2.886003442
12/28/2015,Unknown,52493,2.649852636
12/29/2015,Unknown,51777,2.715339595
12/30/2015,Unknown,61232,2.696290496
12/31/2015,Unknown,92933,2.785568399
1/1/2016,Unknown,91243,3.228046618
1/2/2016,Unknown,64687,2.852716683
1/3/2016,Unknown,60679,2.933288457
1/4/2016,Unknown,59229,2.561092593
1/5/2016,Unknown,56470,2.601629588
1/6/2016,Unknown,56768,2.655982391
1/7/2016,Unknown,57851,2.704262923
1/8/2016,Unknown,68983,2.715293898
1/9/2016,Unknown,78346,2.883202019
1/10/2016,Unknown,69068,2.949861058
1/11/2016,Unknown,55954,2.666564671
1/12/2016,Unknown,54807,2.621635784
1/13/2016,Unknown,62067,2.576654159
1/14/2016,Unknown,61792,2.723670985
1/15/2016,Unknown,70679,2.797052865
1/16/2016,Unknown,82671,2.913877671
1/17/2016,Unknown,73525,2.924441793
1/18/2016,Unknown,52941,2.713578239
1/19/2016,Unknown,59035,2.585653618
1/20/2016,Unknown,58591,2.617427173
1/21/2016,Unknown,65817,2.625953997
1/22/2016,Unknown,77719,2.629976717
1/23/2016,Unknown,15619,2.73388632
1/24/2016,Unknown,29632,2.799787824
1/25/2016,Unknown,57874,2.705743294
1/26/2016,Unknown,59153,2.648101126
1/27/2016,Unknown,61343,2.596644392
1/28/2016,Unknown,63578,2.664103832
1/29/2016,Unknown,77515,2.654134216
1/30/2016,Unknown,90012,2.837887488
1/31/2016,Unknown,72860,2.970401431
2/1/2016,Unknown,56760,2.712397777
2/2/2016,Unknown,56802,2.631837437
2/3/2016,Unknown,61527,2.561829773
2/4/2016,Unknown,64115,2.67167218
2/5/2016,Unknown,73872,2.610049531
2/6/2016,Unknown,88898,2.847619431
2/7/2016,Unknown,77930,3.004634168
2/8/2016,Unknown,56009,2.674043359
2/9/2016,Unknown,55525,2.615117106
2/10/2016,Unknown,63572,2.577292191
2/11/2016,Unknown,75557,2.559067736
2/12/2016,Unknown,81818,2.688636312
2/13/2016,Unknown,96781,2.744073204
2/14/2016,Unknown,79653,2.820840731
2/15/2016,Unknown,59777,2.768241433
2/16/2016,Unknown,56577,2.712781696
2/17/2016,Unknown,61419,2.685124489
2/18/2016,Unknown,68043,2.66934561
2/19/2016,Unknown,77557,2.758570276
2/20/2016,Unknown,91715,2.946652835
2/21/2016,Unknown,76718,2.992192702
2/22/2016,Unknown,54949,2.703290998
2/23/2016,Unknown,66157,2.487232195
2/24/2016,Unknown,65704,2.557554764
2/25/2016,Unknown,69133,2.647013186
2/26/2016,Unknown,81222,2.684472474
2/27/2016,Unknown,93069,2.86444779
2/28/2016,Unknown,74122,3.026980777
2/29/2016,Unknown,58116,2.761178969
3/1/2016,Unknown,59861,2.658231494
3/2/2016,Unknown,65971,2.5838266
3/3/2016,Unknown,70798,2.644498047
3/4/2016,Unknown,78742,2.698852172
3/5/2016,Unknown,93662,2.867541763
3/6/2016,Unknown,73781,2.983596698
3/7/2016,Unknown,55040,2.756003778
3/8/2016,Unknown,56818,2.695095647
3/9/2016,Unknown,60132,2.730992845
3/10/2016,Unknown,65350,2.794144703
3/11/2016,Unknown,77329,2.80900421
3/12/2016,Unknown,92958,2.986875149
3/13/2016,Unknown,71803,3.077582675
3/14/2016,Unknown,61845,2.614527044
3/15/2016,Unknown,56050,2.702269038
3/16/2016,Unknown,62242,2.715938366
3/17/2016,Unknown,67695,2.737298659
3/18/2016,Unknown,77073,2.773560547
3/19/2016,Unknown,88486,2.914357743
3/20/2016,Unknown,77077,2.965613672
3/21/2016,Unknown,55937,2.738343157
3/22/2016,Unknown,57644,2.715620539
3/23/2016,Unknown,59453,2.74472104
3/24/2016,Unknown,69085,2.755414351
3/25/2016,Unknown,70783,2.854436135
3/26/2016,Unknown,86970,2.886396276
3/27/2016,Unknown,74158,3.006046359
3/28/2016,Unknown,55824,2.738814219
3/29/2016,Unknown,58665,2.657969535
3/30/2016,Unknown,61665,2.693761048
3/31/2016,Unknown,64577,2.799168882
4/1/2016,Unknown,76386,2.766386434
4/2/2016,Unknown,91551,2.90361847
4/3/2016,Unknown,77870,2.9162082
4/4/2016,Unknown,62950,2.603678602
4/5/2016,Unknown,63962,2.688430493
4/6/2016,Unknown,61963,2.66385377
4/7/2016,Unknown,65302,2.717787386
4/8/2016,Unknown,79250,2.777824305
4/9/2016,Unknown,95573,2.869065022
4/10/2016,Unknown,77738,3.072481972
4/11/2016,Unknown,57213,2.817941302
4/12/2016,Unknown,59306,2.666700536
4/13/2016,Unknown,61751,2.706719073
4/14/2016,Unknown,65687,2.739466727
4/15/2016,Unknown,77480,2.791724108
4/16/2016,Unknown,93887,2.991995166
4/17/2016,Unknown,79110,3.100735145
4/18/2016,Unknown,55293,2.909113492
4/19/2016,Unknown,56172,2.718369218
4/20/2016,Unknown,60213,2.716895369
4/21/2016,Unknown,63229,2.780366333
4/22/2016,Unknown,72978,2.823889498
4/23/2016,Unknown,86891,2.983356501
4/24/2016,Unknown,74129,3.07852613
4/25/2016,Unknown,51021,2.9009454
4/26/2016,Unknown,57127,2.700771492
4/27/2016,Unknown,57769,2.793558805
4/28/2016,Unknown,61454,2.778779642
4/29/2016,Unknown,75048,2.742905478
4/30/2016,Unknown,86494,3.017326064
5/1/2016,Unknown,72196,3.018851201
5/2/2016,Unknown,54557,2.812628895
5/3/2016,Unknown,59738,2.678566814
5/4/2016,Unknown,61964,2.666919278
5/5/2016,Unknown,67823,2.752406495
5/6/2016,Unknown,81255,2.776499667
5/7/2016,Unknown,92581,2.991967322
5/8/2016,Unknown,79782,3.077937017
5/9/2016,Unknown,53625,2.837258757
5/10/2016,Unknown,54938,2.724442797
5/11/2016,Unknown,56948,2.76404588
5/12/2016,Unknown,64713,2.80844405
5/13/2016,Unknown,75238,2.774482715
5/14/2016,Unknown,93623,3.043062257
5/15/2016,Unknown,79935,3.091274869
5/16/2016,Unknown,55224,2.864091052
5/17/2016,Unknown,59338,2.930645176
5/18/2016,Unknown,62461,2.852298748
5/19/2016,Unknown,65701,2.928247484
5/20/2016,Unknown,74782,2.890257436
5/21/2016,Unknown,93231,3.08170253
5/22/2016,Unknown,72697,3.18722405
5/23/2016,Unknown,51893,2.844924875
5/24/2016,Unknown,55247,2.756665039
5/25/2016,Unknown,60074,2.771904868
5/26/2016,Unknown,64301,2.800342746
5/27/2016,Unknown,71204,2.86023033
5/28/2016,Unknown,79700,3.034909107
5/29/2016,Unknown,69454,3.174123611
5/30/2016,Unknown,50893,3.054584199
5/31/2016,Unknown,52736,2.805404575
6/1/2016,Unknown,57074,2.713283025
6/2/2016,Unknown,62205,2.732135998
6/3/2016,Unknown,73310,2.826312993
6/4/2016,Unknown,91638,3.051612274
6/5/2016,Unknown,71515,3.075633923
6/6/2016,Unknown,51430,2.863552176
6/7/2016,Unknown,54937,2.718285855
6/8/2016,Unknown,63948,2.670993697
6/9/2016,Unknown,60861,2.809371253
6/10/2016,Unknown,68311,2.810032287
6/11/2016,Unknown,82212,2.97914184
6/12/2016,Unknown,67568,3.067540842
6/13/2016,Unknown,50385,2.805714399
6/14/2016,Unknown,50836,2.811716883
6/15/2016,Unknown,56825,2.771752851
6/16/2016,Unknown,61928,2.852237009
6/17/2016,Unknown,71084,2.850062301
6/18/2016,Unknown,84386,3.015599008
6/19/2016,Unknown,73315,3.085973195
6/20/2016,Unknown,51161,2.8193631
6/21/2016,Unknown,52901,2.792598692
6/22/2016,Unknown,56279,2.780061621
6/23/2016,Unknown,61091,2.78625
6/24/2016,Unknown,68580,2.817907335
6/25/2016,Unknown,81539,3.050161318
6/26/2016,Unknown,70877,3.143000604
6/27/2016,Unknown,53732,2.830915344
6/28/2016,Unknown,50444,2.759443689
6/29/2016,Unknown,51045,2.800456403
6/30/2016,Unknown,57060,2.890601532
7/1/2016,Bronx,3627,2.687239154
7/1/2016,Brooklyn,23575,2.999374116
7/1/2016,EWR,4,0
7/1/2016,Manhattan,17951,2.523149466
7/1/2016,Queens,19769,2.833013639
7/1/2016,Staten Island,32,12.54578947
7/1/2016,Unknown,92,4.276075949
7/2/2016,Unknown,92,3.118701299
7/2/2016,Staten Island,13,8.36625
7/2/2016,Bronx,2941,3.006546533
7/2/2016,Manhattan,14583,2.746810444
7/2/2016,Brooklyn,25708,3.206219441
7/2/2016,Queens,20233,3.065425623
7/3/2016,Bronx,2591,3.345644831
7/3/2016,Brooklyn,24749,3.281529043
7/3/2016,EWR,3,6.236666667
7/3/2016,Manhattan,12012,2.681898482
7/3/2016,Queens,17252,2.987077757
7/3/2016,Staten Island,10,12.36166667
7/3/2016,Unknown,90,5.965074627
7/4/2016,Unknown,99,2.375595238
7/4/2016,Staten Island,16,5.430833333
7/4/2016,Queens,16249,3.072163203
7/4/2016,Brooklyn,21826,3.213253301
7/4/2016,Bronx,2172,3.168499698
7/4/2016,Manhattan,11589,2.771450679
7/5/2016,Bronx,2557,2.8878085
7/5/2016,Brooklyn,17544,3.138730085
7/5/2016,Manhattan,13938,2.521381395
7/5/2016,Queens,14817,2.755572323
7/5/2016,Staten Island,20,5.089285714
7/5/2016,Unknown,90,1.17091954
7/6/2016,Unknown,67,1.912857143
7/6/2016,Staten Island,14,9.342
7/6/2016,Bronx,2393,2.732896739
7/6/2016,Manhattan,13172,2.524562637
7/6/2016,EWR,2,0
7/6/2016,Brooklyn,11334,3.208259401
7/6/2016,Queens,12638,2.69639455
7/7/2016,Bronx,2665,2.705524297
7/7/2016,Brooklyn,18981,2.959445422
7/7/2016,Manhattan,15767,2.504095064
7/7/2016,Queens,14496,2.851350722
7/7/2016,Staten Island,13,7.44625
7/7/2016,Unknown,80,1.239411765
7/8/2016,Unknown,120,1.392
7/8/2016,Staten Island,21,3.041428571
7/8/2016,Bronx,2907,3.068748867
7/8/2016,Manhattan,17457,2.497781818
7/8/2016,Brooklyn,23325,2.942760324
7/8/2016,Queens,17954,2.854158304
7/9/2016,Unknown,144,2.906285714
7/9/2016,Staten Island,27,7.784285714
7/9/2016,Brooklyn,33146,3.038197737
7/9/2016,Manhattan,15963,2.728340804
7/9/2016,Bronx,2722,3.327674988
7/9/2016,Queens,20680,3.028567654
7/10/2016,Bronx,2380,3.571213647
7/10/2016,Brooklyn,27820,3.265073379
7/10/2016,EWR,2,0
7/10/2016,Manhattan,13818,2.741419948
7/10/2016,Queens,17898,3.02681534
7/10/2016,Staten Island,17,10.93333333
7/10/2016,Unknown,104,3.576
7/11/2016,Unknown,92,0.965365854
7/11/2016,Staten Island,2,12.8
7/11/2016,Brooklyn,15617,3.101504485
7/11/2016,Manhattan,14045,2.629466416
7/11/2016,Bronx,2291,2.967038328
7/11/2016,Queens,13794,2.754470181
7/12/2016,Bronx,2179,2.886090409
7/12/2016,Brooklyn,16499,3.101537544
7/12/2016,EWR,1,0
7/12/2016,Manhattan,14105,2.550681941
7/12/2016,Queens,13856,2.676964473
7/12/2016,Staten Island,27,7.730555556
7/12/2016,Unknown,112,3.228783784
7/13/2016,Unknown,82,0.562253521
7/13/2016,Staten Island,33,3.427619048
7/13/2016,Queens,14175,2.646330004
7/13/2016,EWR,2,0.02
7/13/2016,Brooklyn,19016,3.045462244
7/13/2016,Bronx,2679,2.956086957
7/13/2016,Manhattan,16350,2.639667787
7/14/2016,Bronx,2527,2.853751996
7/14/2016,Brooklyn,21385,3.045105552
7/14/2016,Manhattan,16969,2.533763824
7/14/2016,Queens,15532,2.669958067
7/14/2016,Staten Island,25,8.551538462
7/14/2016,Unknown,104,4.674130435
7/15/2016,Unknown,133,1.971188119
7/15/2016,Staten Island,21,6.238571429
7/15/2016,EWR,3,13.26666667
7/15/2016,Manhattan,18481,2.575600557
7/15/2016,Bronx,3401,3.141561772
7/15/2016,Queens,18960,2.788235429
7/15/2016,Brooklyn,24730,3.106174866
7/16/2016,Brooklyn,34427,3.193260843
7/16/2016,EWR,1,0
7/16/2016,Manhattan,17810,2.788343576
7/16/2016,Queens,22147,2.859970332
7/16/2016,Staten Island,29,6.642777778
7/16/2016,Unknown,140,2.346296296
7/16/2016,Bronx,3338,3.405236173
7/17/2016,Unknown,83,1.654098361
7/17/2016,Staten Island,37,5.6345
7/17/2016,EWR,3,0
7/17/2016,Brooklyn,29089,3.301504054
7/17/2016,Bronx,2622,3.498857567
7/17/2016,Manhattan,15127,2.696431771
7/17/2016,Queens,19444,2.99622992
7/18/2016,Bronx,2762,3.30997581
7/18/2016,Brooklyn,17182,3.118175211
7/18/2016,EWR,5,0
7/18/2016,Manhattan,15050,2.607736969
7/18/2016,Queens,15443,2.659594859
7/18/2016,Staten Island,20,4.6
7/18/2016,Unknown,93,1.357894737
7/19/2016,Staten Island,33,5.129047619
7/19/2016,Unknown,109,2.112222222
