pickup_datetime,Borough,passenger_count,trip_distance
9/30/2019,Queens,3219,1644.914259
9/30/2019,Staten Island,551,1382.431942
9/30/2019,Manhattan,2318,3373.264884
9/30/2019,Unknown,21419,1722.10486
9/30/2019,Brooklyn,1756,2567.542141
9/30/2019,Bronx,1826,1731.089266
9/30/2019,EWR,58,2393.086207
10/1/2019,Unknown,44820,1514.934627
10/1/2019,Queens,4181,1390.57546
10/1/2019,Manhattan,3149,2273.531597
10/1/2019,Staten Island,844,801720.8934
10/1/2019,Brooklyn,1885,2073.942706
10/1/2019,Bronx,2142,119314.1998
10/1/2019,EWR,77,261841.1558
10/2/2019,Bronx,2355,1620.422505
10/2/2019,Brooklyn,2230,2450.426457
10/2/2019,EWR,86,292429.8721
10/2/2019,Manhattan,3798,2592.457873
10/2/2019,Queens,4552,1640.219903
10/2/2019,Staten Island,964,729455.944
10/2/2019,Unknown,51645,1804.056966
10/3/2019,Queens,4730,1657.385201
10/3/2019,Unknown,54225,1807.577686
10/3/2019,Manhattan,3970,2818.118388
10/3/2019,Staten Island,953,664409.3641
10/3/2019,Brooklyn,2142,2396.588702
10/3/2019,Bronx,2242,1547.499108
10/3/2019,EWR,85,160496.3412
10/4/2019,Bronx,2349,1644.482759
10/4/2019,Brooklyn,2114,2241.999054
10/4/2019,EWR,103,78201.82524
10/4/2019,Manhattan,2866,3390.091766
10/4/2019,Queens,4671,1648.790409
10/4/2019,Staten Island,1028,656611.6615
10/4/2019,Unknown,51902,1657.673057
10/5/2019,Unknown,42537,1335.831935
10/5/2019,Staten Island,662,402221.639
10/5/2019,Queens,3636,1251.917767
10/5/2019,Manhattan,1141,2192.110429
10/5/2019,EWR,45,58562.24444
10/5/2019,Bronx,920,1479.308696
10/5/2019,Brooklyn,965,2386.891192
10/6/2019,Bronx,231,1522.47619
10/6/2019,Brooklyn,847,1875.083825
10/6/2019,EWR,62,237077.6129
10/6/2019,Manhattan,801,2505.358302
10/6/2019,Queens,3072,1263.87207
10/6/2019,Staten Island,527,363457.1214
10/6/2019,Unknown,38041,1354.635761
10/7/2019,Unknown,50396,1657.704699
10/7/2019,Queens,4311,1541.294131
10/7/2019,Manhattan,3273,2547.621143
10/7/2019,Staten Island,853,613757.9168
10/7/2019,Brooklyn,2150,2272.873488
10/7/2019,EWR,67,142181.6119
10/7/2019,Bronx,2224,1958.450989
10/8/2019,Bronx,2242,1494.938448
10/8/2019,Brooklyn,2155,2123.75406
10/8/2019,EWR,65,106325.1077
10/8/2019,Manhattan,3383,2361.72214
10/8/2019,Queens,4370,1460.453776
10/8/2019,Staten Island,857,690511.8296
10/8/2019,Unknown,48126,1594.691248
10/9/2019,Manhattan,3161,2221.554888
10/9/2019,Unknown,45288,1492.17912
10/9/2019,Staten Island,843,551918.9478
10/9/2019,Queens,4309,1423.446739
10/9/2019,EWR,67,131637.6269
10/9/2019,Brooklyn,1791,2152.3445
10/9/2019,Bronx,2411,1343.630029
10/10/2019,Bronx,2465,1496.177282
10/10/2019,Brooklyn,2204,2242.093013
10/10/2019,EWR,79,108021.5063
10/10/2019,Manhattan,3792,3711.22943
10/10/2019,Queens,4464,1568.544355
10/10/2019,Staten Island,930,556288.3355
10/10/2019,Unknown,51563,1800.126525
10/11/2019,Staten Island,928,542848.5065
10/11/2019,Queens,4541,1623.290024
10/11/2019,Manhattan,2819,2528.462575
10/11/2019,Unknown,51959,45374.18684
10/11/2019,EWR,81,101520.0741
10/11/2019,Bronx,2367,1458.681453
10/11/2019,Brooklyn,2057,2461.205639
10/12/2019,Bronx,873,1466.145475
10/12/2019,Brooklyn,891,1724.340067
10/12/2019,EWR,47,164388.2979
10/12/2019,Manhattan,1085,2139.729032
10/12/2019,Queens,3573,1307.752309
10/12/2019,Staten Island,621,319414.372
10/12/2019,Unknown,42098,1278.680175
10/13/2019,Unknown,38654,1205.421845
10/13/2019,Staten Island,583,290042.9022
10/13/2019,Queens,2998,1229.899266
10/13/2019,Manhattan,723,2389.156293
10/13/2019,EWR,50,3070.82
10/13/2019,Bronx,217,1139.903226
10/13/2019,Brooklyn,790,1752.294937
10/14/2019,Bronx,1717,1092.256843
10/14/2019,Brooklyn,1381,1518.528602
10/14/2019,EWR,69,27699.33333
10/14/2019,Manhattan,2183,1870.516262
10/14/2019,Queens,3672,1413.125545
10/14/2019,Staten Island,628,383293.7436
10/14/2019,Unknown,40913,1474.960575
10/15/2019,Queens,4409,1615.979814
10/15/2019,Staten Island,900,488125.1489
10/15/2019,Manhattan,3501,2276.580691
10/15/2019,Unknown,46675,1736.660846
10/15/2019,Brooklyn,2072,1917.663127
10/15/2019,EWR,89,168820.8539
10/15/2019,Bronx,2311,1417.657724
10/16/2019,Bronx,1941,2536.745492
10/16/2019,Brooklyn,2287,1966.408833
10/16/2019,EWR,74,3403.918919
10/16/2019,Manhattan,3824,2688.945868
10/16/2019,Queens,4574,1741.961522
10/16/2019,Staten Island,929,404495.6437
10/16/2019,Unknown,51557,1764.420021
10/17/2019,Unknown,50818,1795.253139
10/17/2019,Staten Island,867,329695.6009
10/17/2019,Queens,4507,1683.735744
10/17/2019,Manhattan,3902,2494.477704
10/17/2019,Brooklyn,2206,2154.611061
10/17/2019,Bronx,2324,1367.912651
10/17/2019,EWR,97,18190.54639
10/18/2019,Bronx,2246,1522.869101
10/18/2019,Brooklyn,2107,2206.416232
10/18/2019,EWR,107,28835.76636
10/18/2019,Manhattan,2902,2725.941075
10/18/2019,Queens,4614,1803.129606
10/18/2019,Staten Island,948,272313.7289
10/18/2019,Unknown,52589,1683.619635
10/19/2019,Queens,3595,1437.057858
10/19/2019,Unknown,42994,1282.76713
10/19/2019,Staten Island,629,144933.3164
10/19/2019,Manhattan,1198,2706.745409
10/19/2019,EWR,52,102334.2885
10/19/2019,Brooklyn,880,1881.063636
10/19/2019,Bronx,882,1151.176871
10/20/2019,Bronx,258,2809.612403
10/20/2019,Brooklyn,852,1879.737089
10/20/2019,EWR,67,147531.1791
10/20/2019,Manhattan,810,2275.816049
10/20/2019,Queens,3528,1314.172619
10/20/2019,Staten Island,525,162171.5676
10/20/2019,Unknown,40134,1319.865675
10/21/2019,Unknown,45962,1664.593251
10/21/2019,Staten Island,857,290635.706
10/21/2019,Queens,4513,1490.558387
10/21/2019,Manhattan,3203,2125.754605
10/21/2019,Brooklyn,2061,1897.399806
10/21/2019,Bronx,2219,1323.603425
10/21/2019,EWR,76,46677.90789
10/22/2019,Bronx,2307,1368.696142
10/22/2019,Brooklyn,2075,1934.823133
10/22/2019,EWR,76,125368.1711
10/22/2019,Manhattan,3635,2316.200825
10/22/2019,Queens,4639,1951.859237
10/22/2019,Staten Island,870,291889.8345
10/22/2019,Unknown,46827,1703.747432
10/23/2019,Manhattan,3631,2417.137703
10/23/2019,Staten Island,896,313933.6641
10/23/2019,Queens,4790,1617.858246
10/23/2019,Unknown,49640,1845.103344
10/23/2019,EWR,92,64736.93478
10/23/2019,Bronx,2382,1418.263224
10/23/2019,Brooklyn,2298,2109.238033
10/24/2019,Bronx,2047,1502.717147
10/24/2019,Brooklyn,2205,2163.941043
10/24/2019,EWR,101,20641.51485
10/24/2019,Manhattan,3590,2552.266017
10/24/2019,Queens,4830,1624.306211
10/24/2019,Staten Island,842,235136.2043
10/24/2019,Unknown,51157,1760.995054
10/25/2019,Manhattan,2906,2533.073985
10/25/2019,Unknown,51275,1615.228162
10/25/2019,Staten Island,936,219518.9925
10/25/2019,Queens,5318,1785.409364
10/25/2019,EWR,113,43892.87611
10/25/2019,Brooklyn,2145,2049.800932
10/25/2019,Bronx,2138,1500.068288
10/26/2019,Bronx,812,1313.802956
10/26/2019,Brooklyn,984,1740.945122
10/26/2019,EWR,53,29161.4717
10/26/2019,Manhattan,1173,2021.218244
10/26/2019,Queens,4019,1425.140831
10/26/2019,Staten Island,682,96249.37683
10/26/2019,Unknown,42583,2049.855083
10/27/2019,Queens,3698,1285.203083
10/27/2019,Unknown,39611,1154.240615
10/27/2019,Staten Island,474,54547.1519
10/27/2019,Manhattan,828,2628.666667
10/27/2019,Brooklyn,780,1716.284615
10/27/2019,Bronx,225,1425.546667
10/27/2019,EWR,68,38339.25
10/28/2019,Bronx,2070,1558.847826
10/28/2019,Brooklyn,2152,2001.47723
10/28/2019,EWR,90,60106.65556
10/28/2019,Manhattan,3248,2295.391933
10/28/2019,Queens,4562,1547.213284
10/28/2019,Staten Island,800,144283.0775
10/28/2019,Unknown,48644,48335.57411
10/29/2019,Unknown,49220,1633.716436
10/29/2019,Staten Island,835,125316.0287
10/29/2019,Queens,4658,1524.320739
10/29/2019,Manhattan,3724,2383.13507
10/29/2019,EWR,68,34908.63235
10/29/2019,Bronx,2143,1498.595427
10/29/2019,Brooklyn,2128,2230.442669
10/30/2019,Bronx,2163,1470.528433
10/30/2019,Brooklyn,2346,2032.834186
10/30/2019,EWR,87,10540.3908
10/30/2019,Manhattan,3756,2289.414271
10/30/2019,Queens,4774,1658.171973
10/30/2019,Staten Island,859,110651.1141
10/30/2019,Unknown,49808,1729.501405
10/31/2019,Staten Island,948,70229.43565
10/31/2019,Queens,4194,1652.854316
10/31/2019,Unknown,49513,1537.323955
10/31/2019,Manhattan,2886,2322.442827
10/31/2019,Bronx,1610,1440.41677
10/31/2019,Brooklyn,2066,2050.198935
10/31/2019,EWR,78,13028.89744
11/1/2019,Bronx,1667,1453.535693
11/1/2019,Brooklyn,2101,1986.281295
11/1/2019,EWR,57,3409.245614
11/1/2019,Manhattan,2488,2355.353296
11/1/2019,Queens,4560,1521.685746
11/1/2019,Staten Island,336,1730.660714
11/1/2019,Unknown,50285,1466.851984
11/2/2019,Unknown,40318,1167.315269
11/2/2019,Staten Island,147,1516.210884
11/2/2019,Queens,3884,1221.590628
11/2/2019,Manhattan,1018,2258.285855
11/2/2019,EWR,36,2326.972222
11/2/2019,Brooklyn,1043,1555.389262
11/2/2019,Bronx,589,1211.028862
11/3/2019,Bronx,126,1642.579365
11/3/2019,Brooklyn,827,1614.989117
11/3/2019,EWR,79,2681.506329
11/3/2019,Manhattan,693,2322.415584
11/3/2019,Queens,3437,1279.659587
11/3/2019,Staten Island,78,936.8846154
11/3/2019,Unknown,34875,1114.911369
11/4/2019,Staten Island,294,1624.227891
11/4/2019,Queens,4297,1544.723528
11/4/2019,Manhattan,3091,2345.315755
11/4/2019,Unknown,47731,1542.084934
11/4/2019,Brooklyn,2234,1995.504029
11/4/2019,Bronx,1663,1421.174985
11/4/2019,EWR,74,2410.662162
11/5/2019,Bronx,1744,1416.051032
11/5/2019,Brooklyn,2175,1768.681839
11/5/2019,EWR,74,2643.216216
11/5/2019,Manhattan,3300,2223.853333
11/5/2019,Queens,4074,1448.331615
11/5/2019,Staten Island,268,1580.063433
11/5/2019,Unknown,44689,1463.714225
11/6/2019,Unknown,47790,1602.766855
11/6/2019,Queens,4329,1564.137445
11/6/2019,Manhattan,3616,2429.629425
11/6/2019,Staten Island,347,1679.651297
11/6/2019,Brooklyn,2490,1898.604819
11/6/2019,Bronx,1797,1623.687257
11/6/2019,EWR,69,2500.623188
11/7/2019,Unknown,49248,1642.950272
11/7/2019,Queens,4359,1638.14407
11/7/2019,Manhattan,3696,2498.395833
11/7/2019,Staten Island,324,1569.830247
11/7/2019,Brooklyn,2341,2032.252883
11/7/2019,Bronx,1844,1419.659978
11/7/2019,EWR,64,3282.15625
11/8/2019,Bronx,1835,1848.819074
11/8/2019,Brooklyn,2074,1965.219865
11/8/2019,EWR,84,2808.547619
11/8/2019,Manhattan,2653,2467.182812
11/8/2019,Queens,4734,1585.016265
11/8/2019,Staten Island,326,1589.076687
11/8/2019,Unknown,50422,1545.793523
11/9/2019,Queens,3998,1239.576788
11/9/2019,Manhattan,1069,2162.359214
11/9/2019,EWR,39,2605.897436
11/9/2019,Staten Island,159,1479.767296
11/9/2019,Bronx,622,1641.036977
11/9/2019,Unknown,39167,1162.283427
11/9/2019,Brooklyn,1023,1708.626588
11/10/2019,Bronx,134,1789.925373
11/10/2019,Brooklyn,956,1663.58682
11/10/2019,EWR,48,2217.520833
11/10/2019,Manhattan,812,2412.110837
11/10/2019,Queens,3281,1270.455349
11/10/2019,Staten Island,86,1204.895349
11/10/2019,Unknown,34652,1118.75531
11/11/2019,Unknown,43512,1400.076691
11/11/2019,Staten Island,175,1210.24
11/11/2019,Brooklyn,1848,1634.127706
11/11/2019,Manhattan,2404,2039.481281
11/11/2019,EWR,67,2432.925373
11/11/2019,Bronx,1434,1177.114365
11/11/2019,Queens,3888,1313.877829
11/12/2019,Unknown,49124,47878.47166
11/12/2019,Staten Island,253,1714.695652
11/12/2019,Queens,4538,1679.182459
11/12/2019,Manhattan,3597,2464.899083
11/12/2019,EWR,78,2403.833333
11/12/2019,Bronx,1677,1429.923673
11/12/2019,Brooklyn,2271,1832.963452
11/13/2019,Bronx,1872,1376.199252
11/13/2019,Brooklyn,2483,1906.364478
11/13/2019,EWR,98,2573.683673
11/13/2019,Manhattan,3742,2315.851149
11/13/2019,Queens,4653,1450.526112
11/13/2019,Staten Island,322,1437.341615
11/13/2019,Unknown,50510,1641.271709
11/14/2019,Unknown,50370,1573.776851
11/14/2019,Staten Island,245,1525.020408
11/14/2019,Bronx,1854,1729.647249
11/14/2019,Manhattan,3813,2422.514031
11/14/2019,EWR,80,2744.625
11/14/2019,Brooklyn,2358,1890.643342
11/14/2019,Queens,4592,1556.128049
11/15/2019,Unknown,50257,1547.298804
11/15/2019,Staten Island,288,1641.326389
11/15/2019,Brooklyn,2234,2056.842883
11/15/2019,Manhattan,2624,2344.043064
11/15/2019,EWR,77,2522.493506
11/15/2019,Bronx,1522,1479.460578
11/15/2019,Queens,4914,1603.290802
11/16/2019,Bronx,628,1105.498408
11/16/2019,Brooklyn,895,1548.64581
11/16/2019,EWR,51,2403.058824
11/16/2019,Manhattan,1043,2098.529243
11/16/2019,Queens,3982,1345.481919
11/16/2019,Staten Island,127,1761.590551
11/16/2019,Unknown,40180,57715.46707
11/17/2019,Unknown,35948,1097.508012
11/17/2019,Staten Island,74,1233.581081
11/17/2019,Bronx,78,2907.153846
11/17/2019,Manhattan,798,2700.404762
11/17/2019,EWR,57,2081.45614
11/17/2019,Brooklyn,733,1775.911323
11/17/2019,Queens,3463,1248.881028
11/18/2019,Unknown,50559,1603.335568
11/18/2019,Staten Island,239,1751.841004
11/18/2019,Bronx,1885,1431.84191
11/18/2019,Manhattan,3218,2279.209758
11/18/2019,EWR,75,2536.053333
11/18/2019,Brooklyn,2260,1980.311947
11/18/2019,Queens,4380,1615.338356
11/19/2019,Bronx,1887,1445.773715
11/19/2019,Brooklyn,2127,2044.892807
11/19/2019,EWR,71,2957.098592
11/19/2019,Manhattan,3596,2310.205784
11/19/2019,Queens,4193,1547.224899
11/19/2019,Staten Island,164,1948.847561
11/19/2019,Unknown,48830,1598.597563
11/20/2019,Unknown,50541,1568.027839
11/20/2019,Staten Island,226,1922.575221
11/20/2019,Queens,4539,1484.244547
11/20/2019,Manhattan,3704,2319.712743
11/20/2019,EWR,65,2786.6
11/20/2019,Bronx,1925,1402.311169
11/20/2019,Brooklyn,2156,1904.099258
11/21/2019,Bronx,1746,1435.036655
11/21/2019,Brooklyn,2226,1999.767745
11/21/2019,EWR,86,2544.965116
11/21/2019,Manhattan,3709,2384.869237
11/21/2019,Queens,4486,1603.098975
11/21/2019,Staten Island,215,2090.837209
11/21/2019,Unknown,50858,1679.605588
11/22/2019,Unknown,51141,1541.299525
11/22/2019,Staten Island,195,2553.071795
11/22/2019,Bronx,1882,1482.31881
11/22/2019,Manhattan,2874,2360.968685
11/22/2019,EWR,75,2892.653333
11/22/2019,Brooklyn,2066,1943.789448
11/22/2019,Queens,4798,1519.244685
11/23/2019,Unknown,39141,1177.082292
11/23/2019,Staten Island,74,3485.878378
11/23/2019,Queens,3990,1218.009774
11/23/2019,Manhattan,1195,2161.961506
11/23/2019,EWR,46,2776.521739
11/23/2019,Bronx,573,1241.78185
11/23/2019,Brooklyn,966,1521.306418
11/24/2019,Bronx,151,1507.675497
11/24/2019,Brooklyn,815,1612.838037
11/24/2019,EWR,31,2335.064516
11/24/2019,Manhattan,854,2156.764637
11/24/2019,Queens,3479,1157.72837
11/24/2019,Staten Island,32,2109.25
11/24/2019,Unknown,35352,1074.831042
11/25/2019,Unknown,48116,1475.542107
11/25/2019,Staten Island,206,1691.315534
11/25/2019,Bronx,1765,1460.592068
11/25/2019,Manhattan,2801,2272.523742
11/25/2019,EWR,40,2777.375
11/25/2019,Brooklyn,2111,1925.650876
11/25/2019,Queens,4114,1512.449441
11/26/2019,Unknown,48323,1672.381764
11/26/2019,Staten Island,196,2482.484694
11/26/2019,Bronx,1830,1519.99235
11/26/2019,Manhattan,3139,2613.812042
11/26/2019,EWR,50,2833.86
11/26/2019,Brooklyn,2182,2067.191109
11/26/2019,Queens,4291,1569.005826
11/27/2019,Bronx,1563,1291.327575
11/27/2019,Brooklyn,1911,1749.930403
11/27/2019,EWR,49,3008.081633
11/27/2019,Manhattan,2021,2364.316675
11/27/2019,Queens,4153,1448.10065
11/27/2019,Staten Island,212,1758.099057
11/27/2019,Unknown,48900,47903.38828
11/28/2019,Unknown,37655,1193.779764
11/28/2019,Staten Island,73,1218.082192
11/28/2019,Bronx,295,1413.128814
11/28/2019,Manhattan,699,2772.932761
11/28/2019,EWR,20,2748.05
11/28/2019,Brooklyn,748,1722.851604
11/28/2019,Queens,3158,1281.963268
11/29/2019,Unknown,41998,1099.182747
11/29/2019,Staten Island,123,1948.886179
11/29/2019,Bronx,1031,1279.086324
11/29/2019,Manhattan,883,2312.339751
11/29/2019,EWR,33,2280.151515
11/29/2019,Brooklyn,1225,1582.284898
11/29/2019,Queens,3761,1165.45892
11/30/2019,Bronx,495,2384.575758
11/30/2019,Brooklyn,975,1422.908718
11/30/2019,EWR,57,3807.842105
11/30/2019,Manhattan,787,2608.531131
11/30/2019,Queens,3153,1246.946083
11/30/2019,Staten Island,75,2911.72
11/30/2019,Unknown,37673,1163.886391
12/1/2019,Unknown,34989,3630.15159
12/1/2019,Staten Island,588,833.9880952
12/1/2019,Bronx,300,1318.583333
12/1/2019,Manhattan,924,2209.891775
12/1/2019,Queens,3662,1273.160841
12/1/2019,Brooklyn,1094,1521.390311
12/1/2019,EWR,100,2413.36
12/2/2019,Brooklyn,2621,1762.827547
12/2/2019,EWR,74,2227.256757
12/2/2019,Manhattan,3361,2093.36983
12/2/2019,Queens,4914,1533.422263
12/2/2019,Staten Island,885,1063.111864
12/2/2019,Unknown,47947,4610.144785
12/2/2019,Bronx,1816,1429.653084
12/3/2019,Unknown,50754,4074.883379
12/3/2019,Staten Island,1100,1059.298182
12/3/2019,EWR,103,2447.087379
12/3/2019,Brooklyn,2616,1938.340979
12/3/2019,Bronx,1919,1421.977071
12/3/2019,Manhattan,4004,2307.367882
12/3/2019,Queens,5060,1566.355138
12/4/2019,Bronx,2090,1540.954545
12/4/2019,Brooklyn,2910,1931.454296
12/4/2019,EWR,102,2594.568627
12/4/2019,Manhattan,4364,2311.080202
12/4/2019,Queens,5463,1552.741534
12/4/2019,Staten Island,1094,1118.277879
12/4/2019,Unknown,51638,3919.356288
12/5/2019,Staten Island,1062,1097.985876
12/5/2019,Unknown,52247,3883.563324
12/5/2019,Manhattan,4391,2560.958096
12/5/2019,EWR,91,2798.846154
12/5/2019,Queens,5345,1622.007484
12/5/2019,Bronx,2148,1593.342644
12/5/2019,Brooklyn,2589,1999.218231
12/6/2019,Brooklyn,2672,2693.09768
12/6/2019,EWR,94,2896.797872
12/6/2019,Manhattan,3834,2393.640845
12/6/2019,Queens,5456,1602.147727
12/6/2019,Staten Island,1230,1158.400813
12/6/2019,Unknown,50397,4148.28714
12/6/2019,Bronx,2064,1551.388566
12/7/2019,Unknown,41029,3164.479563
12/7/2019,Staten Island,869,786.8711162
12/7/2019,EWR,55,3093.527273
12/7/2019,Manhattan,1522,2164.237188
12/7/2019,Brooklyn,1454,1583.449106
12/7/2019,Bronx,870,2792.081609
12/7/2019,Queens,4616,1286.610052
12/8/2019,Unknown,36423,3080.60514
12/8/2019,Queens,3814,1227.558469
12/8/2019,Staten Island,675,708.8785185
12/8/2019,EWR,78,2500.75641
12/8/2019,Brooklyn,1304,1519.946319
12/8/2019,Manhattan,1117,2390.089526
12/8/2019,Bronx,309,1184.66343
12/9/2019,Bronx,2097,1504.404387
12/9/2019,Brooklyn,2747,2026.447033
12/9/2019,EWR,76,2921.026316
12/9/2019,Manhattan,3958,2361.98282
12/9/2019,Queens,5139,1532.380424
12/9/2019,Staten Island,1108,1115.920578
12/9/2019,Unknown,50885,3446.478039
12/10/2019,Unknown,50048,3182.740249
12/10/2019,Staten Island,1098,1127.896175
12/10/2019,Bronx,2041,1596.466438
12/10/2019,Manhattan,4176,2590.575431
12/10/2019,EWR,81,2756.604938
12/10/2019,Brooklyn,2591,2003.526052
12/10/2019,Queens,5150,1534.251845
12/11/2019,Unknown,50898,2661.618924
12/11/2019,Staten Island,1080,1113.292593
12/11/2019,EWR,95,2345.905263
12/11/2019,Manhattan,4454,2322.225191
12/11/2019,Queens,5057,1487.250742
12/11/2019,Bronx,2191,1474.107257
12/11/2019,Brooklyn,2853,2006.109008
12/12/2019,Brooklyn,2547,1981.913624
12/12/2019,EWR,100,3238.19
12/12/2019,Manhattan,4502,2697.797868
12/12/2019,Queens,5550,1590.377658
12/12/2019,Staten Island,1208,1034.423013
12/12/2019,Unknown,51720,2895.732599
12/12/2019,Bronx,2177,1677.740928
12/13/2019,Unknown,51119,5569.764471
12/13/2019,Staten Island,1176,1018.778061
12/13/2019,EWR,85,3358.388235
12/13/2019,Manhattan,3705,2567.9417
12/13/2019,Brooklyn,2900,1945.213103
12/13/2019,Bronx,2040,1634.917647
12/13/2019,Queens,5607,1619.5832
12/14/2019,Unknown,41364,2255.455662
12/14/2019,Staten Island,884,851.2024887
12/14/2019,EWR,35,2905.914286
12/14/2019,Manhattan,1443,2517.826057
12/14/2019,Brooklyn,1436,1705.5
12/14/2019,Queens,4499,1239.60569
12/14/2019,Bronx,804,2398.820896
12/15/2019,Bronx,270,1537.12963
12/15/2019,Brooklyn,1220,1612.234426
12/15/2019,EWR,51,3181.215686
12/15/2019,Manhattan,1117,2511.989257
12/15/2019,Queens,3705,1248.554656
12/15/2019,Staten Island,659,849.831563
12/15/2019,Unknown,37052,1543.003185
12/16/2019,Staten Island,1049,1088.169685
12/16/2019,Unknown,49436,48795.70333
12/16/2019,Manhattan,3746,2353.507475
12/16/2019,EWR,61,2563.918033
12/16/2019,Brooklyn,2844,1930.493671
12/16/2019,Queens,5084,1438.122148
12/16/2019,Bronx,2108,1776.444497
12/17/2019,Bronx,2024,1619.074605
12/17/2019,Brooklyn,2997,2157.530864
12/17/2019,EWR,72,2482.347222
12/17/2019,Manhattan,4194,2460.118026
12/17/2019,Queens,5150,1541.264078
12/17/2019,Staten Island,1128,1256.167553
12/17/2019,Unknown,50619,2788.754855
12/18/2019,Unknown,51057,48008.81775
12/18/2019,Staten Island,1213,1146.741962
12/18/2019,Manhattan,3926,2451.677534
12/18/2019,EWR,54,3281.259259
12/18/2019,Brooklyn,3066,1925.574038
12/18/2019,Queens,5268,1563.523538
12/18/2019,Bronx,2309,1537.240797
12/19/2019,Bronx,2078,1838.131858
12/19/2019,Brooklyn,2875,1971.869217
12/19/2019,EWR,74,2907.810811
12/19/2019,Manhattan,4212,2833.66453
12/19/2019,Queens,5314,1497.227512
12/19/2019,Staten Island,1330,1109.297744
12/19/2019,Unknown,53723,2164.685144
12/20/2019,Unknown,51630,2160.328646
12/20/2019,Staten Island,1369,1168.799854
12/20/2019,Bronx,2089,1642.772618
12/20/2019,Manhattan,3183,2461.337732
12/20/2019,EWR,46,2928.195652
12/20/2019,Brooklyn,2701,2134.275824
12/20/2019,Queens,4853,1490.963734
12/21/2019,Unknown,41802,3923.423975
12/21/2019,Staten Island,907,927.7276736
12/21/2019,Bronx,818,1592.239609
12/21/2019,Manhattan,1388,2138.473343
12/21/2019,EWR,46,2983.108696
12/21/2019,Brooklyn,1232,1864.839286
12/21/2019,Queens,3940,1273.573858
12/22/2019,Bronx,579,1335.148532
12/22/2019,Brooklyn,1149,1660.657093
12/22/2019,EWR,13,2558.307692
12/22/2019,Manhattan,996,2248.743976
12/22/2019,Queens,3289,1109.812101
12/22/2019,Staten Island,783,803.4648787
12/22/2019,Unknown,37074,1332.236014
12/23/2019,Staten Island,1100,1118.045455
12/23/2019,Queens,4299,1403.839498
12/23/2019,Unknown,45610,1641.824337
12/23/2019,EWR,23,3383.521739
12/23/2019,Brooklyn,2526,1939.142914
12/23/2019,Manhattan,2142,2301.470588
12/23/2019,Bronx,1878,1585.515442
12/24/2019,Staten Island,1072,1552.878731
12/24/2019,Queens,3830,1373.286684
12/24/2019,Unknown,43943,1500.546777
12/24/2019,EWR,23,3110.913043
12/24/2019,Manhattan,1553,2525.913071
12/24/2019,Bronx,1448,2755.196133
12/24/2019,Brooklyn,1914,1724.806688
12/25/2019,Brooklyn,918,1721.469499
12/25/2019,EWR,20,2512.75
12/25/2019,Manhattan,499,1873.90982
12/25/2019,Queens,2388,1132.317839
12/25/2019,Staten Island,596,849.8791946
12/25/2019,Unknown,33991,1172.058192
12/25/2019,Bronx,205,2022.712195
12/26/2019,Unknown,39803,1349.413888
12/26/2019,Staten Island,944,924.6716102
12/26/2019,EWR,37,2945.216216
12/26/2019,Manhattan,1545,2114.848544
12/26/2019,Brooklyn,2068,1655.904255
12/26/2019,Queens,3591,1360.661654
12/26/2019,Bronx,1571,1808.60662
12/27/2019,Queens,4026,1337.961252
12/27/2019,Staten Island,1086,1140.820442
12/27/2019,Unknown,42038,1306.071507
12/27/2019,Brooklyn,2211,1696.491633
12/27/2019,EWR,43,2832.116279
12/27/2019,Manhattan,1663,2277.146723
12/27/2019,Bronx,1814,1943.397464
12/28/2019,Brooklyn,1161,1708.638243
12/28/2019,EWR,45,3362.977778
12/28/2019,Manhattan,1019,2794.080471
12/28/2019,Queens,3668,1204.120502
12/28/2019,Staten Island,843,894.2514828
12/28/2019,Unknown,35405,1194.476599
12/28/2019,Bronx,810,1910.396296
12/29/2019,Unknown,33854,1060.389053
12/29/2019,Staten Island,697,879.7890961
12/29/2019,Queens,3179,1098.470903
12/29/2019,Brooklyn,1035,1650.647343
12/29/2019,Bronx,590,1143.144068
12/29/2019,EWR,63,2665.904762
12/29/2019,Manhattan,728,1960.396978
12/30/2019,Bronx,1864,1559.504828
12/30/2019,Brooklyn,2148,1784.723464
12/30/2019,EWR,42,2725.452381
12/30/2019,Manhattan,1853,2188.581759
12/30/2019,Queens,4219,1297.784783
12/30/2019,Staten Island,998,1026.522044
12/30/2019,Unknown,43136,1283.600844
12/31/2019,Unknown,42844,1169.714429
12/31/2019,Brooklyn,1612,1770.895161
12/31/2019,EWR,36,2132.694444
12/31/2019,Manhattan,1197,2117.209691
12/31/2019,Queens,3570,1425.102521
12/31/2019,Staten Island,1066,879.8161351
12/31/2019,Bronx,1356,1479.039823
1/1/2020,Bronx,168,908.1428571
1/1/2020,Brooklyn,804,1404.791045
1/1/2020,EWR,50,3052.9
1/1/2020,Manhattan,537,2307.18622
1/1/2020,Queens,2931,1234.302627
1/1/2020,Staten Island,372,676.1075269
1/1/2020,Unknown,35426,1255.743804
1/2/2020,Unknown,49054,2006.77802
1/2/2020,Staten Island,632,1000.219937
1/2/2020,Queens,4586,1283.283035
1/2/2020,EWR,62,2833.935484
1/2/2020,Brooklyn,2050,1614.993659
1/2/2020,Bronx,1636,1321.712714
1/2/2020,Manhattan,2114,2049.860454
1/3/2020,Bronx,1608,2905.172264
1/3/2020,Brooklyn,2297,1638.325642
1/3/2020,EWR,64,3117.40625
