pickup_datetime,Borough,passenger_count,trip_distance
2019-03-04,EWR,52,2451.8846153846152
2019-03-04,Manhattan,268695,1019.8717318893168
2019-03-04,Queens,115313,1182.7173865912775
2019-03-04,Staten Island,6241,927.3569940714629
2019-03-04,Unknown,50,984.64
2019-03-05,Bronx,87441,1049.462048695692
2019-03-05,Brooklyn,178507,1101.9545956180991
2019-03-05,EWR,44,2770.840909090909
2019-03-05,Manhattan,317968,1213.2583153021687
2019-03-05,Queens,118316,1259.7551641367186
2019-03-05,Staten Island,7681,958.8929826845463
2019-03-05,Unknown,49,1161.3061224489795
2019-03-06,Bronx,90694,986.8904117141155
2019-03-06,Brooklyn,195048,1084.0977502973626
2019-03-06,EWR,31,2550.2258064516127
2019-03-06,Manhattan,351934,1220.9905493643694
2019-03-06,Queens,123083,1200.360797185639
2019-03-06,Staten Island,7964,947.9615770969363
2019-03-06,Unknown,51,949.7058823529412
2019-03-07,Bronx,92834,1012.5499493719973
2019-03-07,Brooklyn,198355,1097.257921403544
2019-03-07,EWR,27,3043.6296296296296
2019-03-07,Manhattan,362501,1275.5374688621548
2019-03-07,Queens,129105,1278.3140931799699
2019-03-07,Staten Island,8395,943.440976771888
2019-03-07,Unknown,81,1125.3086419753085
2019-03-08,Bronx,104896,1056.8893952104943
2019-03-08,Brooklyn,220276,1140.6041466160634
2019-03-08,EWR,34,2804.3823529411766
2019-03-08,Manhattan,376169,1273.476918619025
2019-03-08,Queens,142793,1266.9972197516686
2019-03-08,Staten Island,9509,969.9601430223998
2019-03-08,Unknown,69,1107.536231884058
2019-03-09,Bronx,106440,981.8637354378053
2019-03-09,Brooklyn,260475,1104.5219003743161
2019-03-09,EWR,30,3041.866666666667
2019-03-09,Manhattan,398352,1200.3392477005261
2019-03-09,Queens,148208,1173.305300658534
2019-03-09,Staten Island,9379,961.3803177311014
2019-03-09,Unknown,53,1121.0377358490566
2019-03-10,Bronx,91460,880.4658867264378
2019-03-10,Brooklyn,228743,1012.8382726465946
2019-03-10,EWR,62,2397.6935483870966
2019-03-10,Manhattan,345320,1076.645688057454
2019-03-10,Queens,140003,1156.0931980029
2019-03-10,Staten Island,7258,927.3239184348305
2019-03-10,Unknown,56,1099.3214285714287
2019-03-11,Bronx,83397,1001.9651786035469
2019-03-11,Brooklyn,167485,1118.7403349553692
2019-03-11,EWR,49,2919.3061224489797
2019-03-11,Manhattan,280415,1187.8385571385268
2019-03-11,Queens,123785,1284.427652785071
2019-03-11,Staten Island,7410,942.7082321187585
2019-03-11,Unknown,55,1156.1454545454546
2019-03-12,Bronx,85470,1013.9462501462501
2019-03-12,Brooklyn,174779,1095.1846674943786
2019-03-12,EWR,44,2071.681818181818
2019-03-12,Manhattan,311412,1216.5565553029428
2019-03-12,Queens,117373,1219.4655670384159
2019-03-12,Staten Island,7555,954.9233620119127
2019-03-12,Unknown,62,1207.6935483870968
2019-03-13,Bronx,85447,997.9175395274264
2019-03-13,Brooklyn,178854,1102.9525087501538
2019-03-13,EWR,48,2266.0416666666665
2019-03-13,Manhattan,321856,1237.7306217687412
2019-03-13,Queens,119607,1234.6235421003787
2019-03-13,Staten Island,7603,953.0560305142707
2019-03-13,Unknown,36,1189.111111111111
2019-03-14,Bronx,88419,996.1316911523542
2019-03-14,Brooklyn,188261,1130.7396593027765
2019-03-14,EWR,24,3167.125
2019-03-14,Manhattan,333562,1308.8210047907135
2019-03-14,Queens,126691,1255.4397392079943
2019-03-14,Staten Island,8098,949.566312669795
2019-03-14,Unknown,43,1142.6511627906978
2019-03-15,Bronx,103683,1041.015229111812
2019-03-15,Brooklyn,217450,1126.2052057944354
2019-03-15,EWR,23,2619.391304347826
2019-03-15,Manhattan,363814,1275.451673107687
2019-03-15,Queens,144198,1283.6504944590079
2019-03-15,Staten Island,9985,968.6857285928893
2019-03-15,Unknown,55,1218.2
2019-03-16,Bronx,104576,946.2874847001224
2019-03-16,Brooklyn,256953,1083.4520593260247
2019-03-16,EWR,46,2871.717391304348
2019-03-16,Manhattan,384920,1226.5847266964563
2019-03-16,Queens,161537,1168.999659520729
2019-03-16,Staten Island,9725,952.5159897172236
2019-03-16,Unknown,75,1037.84
2019-03-17,Bronx,91082,880.5408313387936
2019-03-17,Brooklyn,228093,1049.3747024240113
2019-03-17,EWR,59,2611.0
2019-03-17,Manhattan,306382,1126.549438282928
2019-03-17,Queens,146168,1165.3374815281047
2019-03-17,Staten Island,7780,907.3960154241645
2019-03-17,Unknown,56,900.3214285714286
2019-03-18,Bronx,82628,969.8447983734327
2019-03-18,Brooklyn,168531,1089.7495416273564
2019-03-18,EWR,46,2577.608695652174
2019-03-18,Manhattan,265165,1157.7998680067128
2019-03-18,Queens,123945,1263.2858041873412
2019-03-18,Staten Island,7333,931.344061093686
2019-03-18,Unknown,42,1017.9047619047619
2019-03-19,Bronx,81457,997.5547221233289
2019-03-19,Brooklyn,167702,1097.8424944246342
2019-03-19,EWR,34,2963.264705882353
2019-03-19,Manhattan,277642,1195.906069686863
2019-03-19,Queens,115074,1212.8669725567895
2019-03-19,Staten Island,7415,953.3848954821308
2019-03-19,Unknown,43,1353.3488372093022
2019-03-20,Bronx,83732,993.4461615630822
2019-03-20,Brooklyn,176783,1103.5712540232942
2019-03-20,EWR,27,2616.185185185185
2019-03-20,Manhattan,292422,1238.3902271374932
2019-03-20,Queens,118695,1240.1669573276045
2019-03-20,Staten Island,7661,975.3265892181178
2019-03-20,Unknown,47,1051.872340425532
2019-03-21,Bronx,91699,1005.1164789147101
2019-03-21,Brooklyn,216007,1080.705315105529
2019-03-21,EWR,27,2909.222222222222
2019-03-21,Manhattan,358198,1290.3908648289494
2019-03-21,Queens,135300,1279.127989652624
2019-03-21,Staten Island,8552,962.8607343311506
2019-03-21,Unknown,36,1018.1111111111111
2019-03-22,Bronx,102592,1034.1993430286961
2019-03-22,Brooklyn,222198,1095.4831726658206
2019-03-22,EWR,24,2989.5416666666665
2019-03-22,Manhattan,360729,1222.7785733888875
2019-03-22,Queens,151146,1251.120320749474
2019-03-22,Staten Island,10081,965.7665906160103
2019-03-22,Unknown,57,1146.3333333333333
2019-03-23,Bronx,104301,919.4167745275693
2019-03-23,Brooklyn,258511,1049.4088220617305
2019-03-23,EWR,58,2657.948275862069
2019-03-23,Manhattan,371682,1131.4322915825894
2019-03-23,Queens,157564,1136.1748559315579
2019-03-23,Staten Island,9493,929.6688085958075
2019-03-23,Unknown,55,1024.0545454545454
2019-03-24,Bronx,89180,891.3226171787396
2019-03-24,Brooklyn,223070,1035.1095799524812
2019-03-24,EWR,74,2897.2702702702704
2019-03-24,Manhattan,294372,1141.0918565624447
2019-03-24,Queens,143600,1225.4746587743732
2019-03-24,Staten Island,7227,932.750795627508
2019-03-24,Unknown,40,1184.125
2019-03-25,Bronx,81572,962.1076472318933
2019-03-25,Brooklyn,164059,1070.1051268141339
2019-03-25,EWR,65,2824.630769230769
2019-03-25,Manhattan,259713,1140.3327365206978
2019-03-25,Queens,123899,1273.6077773024801
2019-03-25,Staten Island,7174,943.5862838026205
2019-03-25,Unknown,31,1202.4516129032259
2019-03-26,Bronx,81609,975.3063387616562
2019-03-26,Brooklyn,172798,1089.6709279042582
2019-03-26,EWR,38,2905.8947368421054
2019-03-26,Manhattan,281171,1195.877907038777
2019-03-26,Queens,117521,1210.3212617319457
2019-03-26,Staten Island,7377,929.6205774705164
2019-03-26,Unknown,53,1082.9245283018868
2019-03-27,Bronx,83553,973.706701135806
2019-03-27,Brooklyn,178419,1088.514547217505
2019-03-27,EWR,32,2926.8125
2019-03-27,Manhattan,300419,1217.9778376201239
2019-03-27,Queens,119998,1198.9372489541493
2019-03-27,Staten Island,7769,968.5036684257948
2019-03-27,Unknown,24,1426.0
2019-03-28,Bronx,86488,1032.1542063638885
2019-03-28,Brooklyn,185136,1124.3142608676865
2019-03-28,EWR,28,3080.8214285714284
2019-03-28,Manhattan,317816,1279.963793515745
2019-03-28,Queens,125940,1284.881197395585
2019-03-28,Staten Island,7896,964.1802178318136
2019-03-28,Unknown,32,1047.4375
2019-03-29,Bronx,97857,1018.938961954689
2019-03-29,Brooklyn,211070,1138.9887146444307
2019-03-29,EWR,37,2998.108108108108
2019-03-29,Manhattan,343292,1263.572384442399
2019-03-29,Queens,140780,1260.0494033243358
2019-03-29,Staten Island,9293,961.344452813946
2019-03-29,Unknown,29,1129.3793103448277
2019-03-30,Bronx,104219,993.8214912827796
2019-03-30,Brooklyn,261807,1118.9781594838946
2019-03-30,EWR,33,3287.121212121212
2019-03-30,Manhattan,367206,1212.2831789240915
2019-03-30,Queens,152338,1167.7226693274167
2019-03-30,Staten Island,9552,953.9555067001675
2019-03-30,Unknown,43,1065.860465116279
2019-03-31,Bronx,88761,874.1317019862327
2019-03-31,Brooklyn,233236,1020.4739234080503
2019-03-31,EWR,64,2740.34375
2019-03-31,Manhattan,321537,1084.381206517446
2019-03-31,Queens,144061,1178.4151713510248
2019-03-31,Staten Island,7028,907.8551508252704
2019-03-31,Unknown,30,1042.5333333333333
2019-04-01,Bronx,83590,993.6308051202296
2019-04-01,Brooklyn,175693,1101.1049558035893
2019-04-01,EWR,55,2796.672727272727
2019-04-01,Manhattan,274386,1157.1674502343415
2019-04-01,Queens,122184,1263.2198978589668
2019-04-01,Staten Island,7366,948.9013032853652
2019-04-01,Unknown,32,1294.53125
2019-04-02,Bronx,80321,994.3929856450991
2019-04-02,Brooklyn,170571,1090.2388096452503
2019-04-02,EWR,32,2632.0
2019-04-02,Manhattan,291202,1182.3448843071133
2019-04-02,Queens,113861,1191.9889777887072
2019-04-02,Staten Island,7221,940.1045561556571
2019-04-02,Unknown,33,1088.7575757575758
2019-04-03,Bronx,81029,1013.9534240827359
2019-04-03,Brooklyn,174671,1131.320608458187
2019-04-03,EWR,18,2578.1111111111113
2019-04-03,Manhattan,300021,1252.7888747787654
2019-04-03,Queens,113688,1224.1279818450496
2019-04-03,Staten Island,7388,964.0462912831618
2019-04-03,Unknown,19,907.6315789473684
2019-04-04,Bronx,84497,1017.4099435482916
2019-04-04,Brooklyn,184794,1140.7558686970356
2019-04-04,EWR,30,2979.233333333333
2019-04-04,Manhattan,321710,1342.787964315688
2019-04-04,Queens,128001,1360.726556823775
2019-04-04,Staten Island,7888,960.5101419878296
2019-04-04,Unknown,25,1175.8
2019-04-05,Bronx,102297,1044.3416815742396
2019-04-05,Brooklyn,232368,1144.8323822557322
2019-04-05,EWR,22,2953.8636363636365
2019-04-05,Manhattan,384436,1289.805122309045
2019-04-05,Queens,148944,1277.9074215812655
2019-04-05,Staten Island,9472,969.8566300675676
2019-04-05,Unknown,28,1009.3214285714286
2019-04-06,Bronx,99872,977.5391501121435
2019-04-06,Brooklyn,257707,1137.3867027282922
2019-04-06,EWR,26,3494.923076923077
2019-04-06,Manhattan,368051,1197.0888490997172
2019-04-06,Queens,150241,1173.8824155856257
2019-04-06,Staten Island,9290,999.3379978471474
2019-04-06,Unknown,26,755.6538461538462
2019-04-07,Bronx,87863,900.2898262067082
2019-04-07,Brooklyn,223068,1065.203928846809
2019-04-07,EWR,52,3014.4423076923076
2019-04-07,Manhattan,304641,1144.8579902245594
2019-04-07,Queens,139031,1239.23899705821
2019-04-07,Staten Island,7188,954.610183639399
2019-04-07,Unknown,43,1103.3023255813953
2019-04-08,Bronx,81746,994.8089814792161
2019-04-08,Brooklyn,166252,1102.5538219089094
2019-04-08,EWR,69,2655.8840579710145
2019-04-08,Manhattan,266801,1177.3276337045213
2019-04-08,Queens,122664,1267.4971792865063
2019-04-08,Staten Island,7278,968.1797197032151
2019-04-08,Unknown,36,1287.9166666666667
2019-04-09,Bronx,82592,999.2458228399845
2019-04-09,Brooklyn,175590,1093.6144882966
2019-04-09,EWR,40,2417.975
2019-04-09,Manhattan,299511,1184.5667538087082
2019-04-09,Queens,117205,1189.4990828036346
2019-04-09,Staten Island,7461,945.5991154000804
2019-04-09,Unknown,19,1049.4736842105262
2019-04-10,Bronx,80639,1023.9461054824588
2019-04-10,Brooklyn,172785,1121.6246086176461
2019-04-10,EWR,21,2333.5238095238096
2019-04-10,Manhattan,294626,1266.103249543489
2019-04-10,Queens,117893,1258.5671583554579
2019-04-10,Staten Island,7424,962.3298760775862
2019-04-10,Unknown,29,903.2068965517242
2019-04-11,Bronx,83242,965.995951562913
2019-04-11,Brooklyn,183323,1116.7167131238307
2019-04-11,EWR,20,2875.6
2019-04-11,Manhattan,323605,1281.9273713323341
2019-04-11,Queens,124199,1245.9804748830506
2019-04-11,Staten Island,7838,945.8300586884409
2019-04-11,Unknown,31,1044.5483870967741
2019-04-12,Bronx,100398,1042.35901113568
2019-04-12,Brooklyn,219748,1110.0458707246482
2019-04-12,EWR,29,2830.8275862068967
